PromotionFactKey,DateKey,ProductKey,PromotionKey,PromoUnits,PromoRevenue
5511,20230722,372,59,24,216.93
5512,20250330,577,1,28,5261.4
5513,20260309,256,51,24,1522.71
5514,20230112,5,15,19,2080.64
5515,20230426,269,40,19,217.2
5516,20250130,11,5,20,833.71
5517,20250923,89,35,34,1763.12
5518,20250509,668,28,26,2504.28
5519,20240805,338,30,25,3285.37
5520,20231129,787,16,26,5283.84
5521,20230217,677,52,27,2119.91
5522,20240430,164,38,27,7873.45
5523,20250512,526,53,20,314.17
5524,20240904,89,45,24,1218.37
5525,20250220,343,47,20,279.75
5526,20231225,441,43,23,6436.0
5527,20240720,431,37,26,601.61
5528,20230419,280,47,33,1169.08
5529,20260204,455,11,24,698.12
5530,20240102,685,42,23,2290.34
5531,20250913,744,33,26,1848.13
5532,20250916,545,19,26,468.39
5533,20240304,744,42,28,1948.72
5534,20230413,306,10,24,5031.59
5535,20250801,41,55,25,6310.55
5536,20260409,667,42,23,1728.95
5537,20260102,646,58,29,4915.77
5538,20230512,339,57,30,3349.84
5539,20251118,283,30,17,2852.75
5540,20260513,620,30,31,2691.58
5541,20240602,680,26,33,7048.31
5542,20251229,438,55,22,835.95
5543,20230711,13,42,22,1513.35
5544,20230321,480,52,27,8907.35
5545,20260407,790,33,31,2609.08
5546,20251016,328,42,22,1203.41
5547,20231128,269,19,28,322.28
5548,20250522,574,19,19,4087.7
5549,20241214,728,25,32,637.94
5550,20241014,597,38,25,196.37
5551,20240605,263,27,19,1304.02
5552,20241006,36,14,35,7016.58
5553,20260311,766,41,28,4166.41
5554,20250202,173,5,26,7026.17
5555,20230723,732,52,27,1901.66
5556,20250417,109,49,32,6927.86
5557,20230401,739,58,26,5412.64
5558,20240624,673,50,19,4793.21
5559,20250817,5,50,26,2524.7
5560,20251110,445,16,28,6037.71
5561,20260120,712,27,26,2408.18
5562,20250822,248,52,21,3739.67
5563,20241109,157,10,22,295.11
5564,20231021,471,55,24,767.56
5565,20230809,261,4,28,4795.55
5566,20240830,375,8,27,803.88
5567,20250104,101,25,24,6414.19
5568,20260404,622,28,23,1783.83
5569,20250831,224,39,15,1812.24
5570,20230408,368,28,32,3128.67
5571,20250921,476,21,25,5015.21
5572,20240906,257,13,31,4118.98
5573,20240923,269,1,30,301.61
5574,20230104,222,21,34,5774.88
5575,20230711,490,15,27,1522.92
5576,20250530,516,37,31,2004.96
5577,20240722,208,54,30,4088.86
5578,20230529,330,49,25,4163.91
5579,20250309,326,20,28,6674.09
5580,20251101,79,30,34,5276.78
5581,20250426,413,39,25,1456.89
5582,20230206,402,58,22,398.85
5583,20251215,316,51,28,4003.55
5584,20250125,694,23,22,1206.77
5585,20250117,407,7,27,3958.66
5586,20240415,395,25,21,6638.19
5587,20230618,47,57,29,4953.51
5588,20251130,472,18,26,519.3
5589,20260428,784,7,27,2381.78
5590,20250731,433,5,23,1074.17
5591,20260616,170,47,26,6976.27
5592,20230404,646,35,29,3629.56
5593,20240830,138,30,27,4751.3
5594,20240327,699,37,25,1402.24
5595,20251211,189,35,33,4191.78
5596,20241122,618,45,24,1710.75
5597,20251021,36,35,27,3581.48
5598,20240319,218,41,27,3702.58
5599,20260108,695,57,26,4315.28
5600,20230110,512,53,25,1452.77
5601,20240224,245,26,26,2638.71
5602,20250118,539,46,32,6891.41
5603,20231115,732,10,30,2137.5
5604,20240825,183,33,26,486.86
5605,20250121,631,52,19,3928.92
5606,20250618,761,24,22,7289.3
5607,20251029,723,16,29,10402.81
5608,20231111,639,19,24,3686.41
5609,20240327,518,4,22,685.84
5610,20240816,437,2,27,2232.98
5611,20250613,417,52,21,3960.52
5612,20251109,631,37,29,6584.85
5613,20230424,140,23,26,2279.29
5614,20240716,563,37,22,770.22
5615,20230519,733,48,27,5281.11
5616,20240128,8,49,41,5007.86
5617,20240529,704,36,23,321.56
5618,20230506,749,5,24,3726.99
5619,20240120,96,41,18,2610.61
5620,20241223,653,17,31,4948.78
5621,20260207,166,27,27,5883.1
5622,20240401,417,43,28,5696.34
5623,20231102,627,15,36,7811.57
5624,20241220,15,12,30,3984.76
5625,20230308,761,23,32,10744.5
5626,20240120,725,55,20,7012.2
5627,20240817,71,36,22,1320.63
5628,20240903,457,15,21,852.08
5629,20251010,196,39,29,1360.67
5630,20230825,1,2,31,3444.76
5631,20230924,507,38,20,3765.2
5632,20241105,150,39,23,1461.18
5633,20240426,725,31,24,8514.49
5634,20260527,361,58,33,6032.7
5635,20230526,656,40,24,4634.22
5636,20251108,157,52,28,371.29
5637,20250716,664,34,25,452.04
5638,20230927,18,39,17,492.24
5639,20260410,219,47,27,463.95
5640,20230908,85,17,22,884.99
5641,20250510,435,7,30,5327.98
5642,20231010,224,9,27,3483.55
5643,20240618,399,44,23,928.11
5644,20231107,640,43,28,3538.35
5645,20260222,186,2,24,4000.16
5646,20230418,773,18,19,601.0
5647,20250311,80,12,25,4390.73
5648,20251008,103,38,32,3832.51
5649,20250426,669,13,37,8211.4
5650,20250831,98,18,35,7156.95
5651,20260130,600,40,28,1360.08
5652,20250411,82,51,26,4564.4
5653,20250930,302,29,28,1990.37
5654,20250112,636,5,29,3110.85
5655,20230721,593,24,21,6015.81
5656,20250707,582,23,22,7682.08
5657,20250329,784,44,25,2179.94
5658,20240504,245,48,31,3595.6
5659,20241230,148,1,26,440.17
5660,20251116,638,51,27,561.84
5661,20230220,365,43,27,6719.23
5662,20250711,708,43,30,3529.01
5663,20260223,249,50,22,485.25
5664,20240105,209,2,22,4862.8
5665,20260124,164,5,21,6634.83
5666,20240110,294,16,18,5987.56
5667,20231015,632,9,27,4944.6
5668,20230110,456,44,32,5416.1
5669,20230517,636,52,18,1953.56
5670,20260517,470,30,21,2397.34
5671,20230707,356,51,21,1580.46
5672,20230401,729,10,27,7557.61
5673,20260607,694,39,26,1008.43
5674,20230411,181,34,18,3828.14
5675,20240501,680,34,23,3897.38
5676,20230422,307,34,33,2679.46
5677,20230215,216,60,17,4616.99
5678,20251008,318,49,26,617.5
5679,20241127,228,14,23,4534.21
5680,20251125,1,13,26,2882.5
5681,20230130,236,31,24,8561.99
5682,20240424,313,27,27,3077.94
5683,20260613,453,52,25,3081.4
5684,20230128,414,46,28,4116.33
5685,20230101,145,24,25,4566.42
5686,20251229,795,34,28,4097.64
5687,20260226,646,48,20,3629.16
5688,20230313,602,24,28,1959.35
5689,20250428,667,45,21,1358.55
5690,20250901,480,2,28,10345.73
5691,20250107,83,5,29,280.34
5692,20230704,380,11,23,4590.88
5693,20250623,183,40,21,399.81
5694,20240618,284,25,25,331.78
5695,20250821,257,55,30,4266.89
5696,20230516,240,45,29,851.99
5697,20260612,331,53,20,5056.45
5698,20260220,290,40,26,6131.87
5699,20230321,262,28,24,4555.11
5700,20250313,389,53,29,360.27
5701,20240229,150,7,30,2527.16
5702,20260325,109,7,24,7020.75
5703,20260311,281,37,32,6902.77
5704,20251223,284,32,30,409.15
5705,20230220,761,44,25,7779.44
5706,20251129,219,27,21,355.42
5707,20230531,656,8,26,4435.83
5708,20230518,618,20,24,2519.46
5709,20231228,33,22,19,1745.28
5710,20250223,498,35,28,5355.59
5711,20260425,591,36,19,1592.56
5712,20230827,386,40,32,4302.21
5713,20250315,495,29,22,348.89
5714,20260530,428,8,30,7535.66
5715,20240116,85,30,27,876.04
5716,20260507,759,50,20,2714.15
5717,20240904,97,51,25,4421.08
5718,20260120,624,4,26,454.68
5719,20240212,372,45,34,245.61
5720,20230623,37,7,26,8289.11
5721,20250916,419,5,28,4273.73
5722,20241012,398,44,22,1202.81
5723,20250709,104,26,29,3603.88
5724,20240627,54,60,25,2687.31
5725,20240710,691,30,18,1770.85
5726,20250106,194,23,27,7074.77
5727,20260414,46,22,35,7368.71
5728,20250331,91,27,23,3458.25
5729,20230813,699,60,28,1489.3
5730,20250512,135,9,26,675.58
5731,20250817,568,28,26,571.81
5732,20251003,536,49,16,2146.92
5733,20240922,6,52,31,4693.52
5734,20250827,715,34,22,2331.62
5735,20260623,208,42,28,3827.16
5736,20241102,278,10,18,3612.25
5737,20250228,583,46,32,4374.06
5738,20260222,763,31,26,8495.8
5739,20231124,116,38,40,971.7
5740,20250505,39,21,26,1886.46
5741,20241101,97,34,22,4129.56
5742,20240812,249,59,18,505.12
5743,20250212,128,22,32,831.19
5744,20240318,73,37,25,4669.22
5745,20241125,697,57,25,3845.58
5746,20250817,454,35,42,8399.36
5747,20230205,206,45,27,591.65
5748,20230404,359,37,20,2668.06
5749,20230714,232,23,18,4255.15
5750,20260424,130,59,29,2380.58
5751,20250826,501,27,22,2888.93
5752,20230709,131,32,28,586.8
5753,20230130,413,16,23,2077.64
5754,20230806,690,31,33,3977.9
5755,20260417,610,38,31,700.03
5756,20250607,429,27,25,3831.0
5757,20241028,532,2,35,9973.75
5758,20240130,193,26,27,3634.12
5759,20250124,563,23,31,1062.36
5760,20250911,715,14,30,4774.33
5761,20241015,589,3,28,1407.7
5762,20230823,463,40,22,3266.6
5763,20250617,311,37,25,7669.64
5764,20250609,182,49,31,2892.5
5765,20230215,377,18,25,3672.05
5766,20230106,301,28,21,4052.08
5767,20230206,132,60,33,3093.99
5768,20240904,120,49,17,1841.59
5769,20231112,232,57,28,6007.27
5770,20231208,267,51,27,2251.15
5771,20241130,426,59,35,2187.43
5772,20241030,508,33,30,7732.0
5773,20240619,227,1,22,4132.96
5774,20240722,166,28,21,4651.52
5775,20230617,205,55,28,2138.26
5776,20240506,176,21,23,3044.48
5777,20260530,325,36,25,4124.07
5778,20240623,721,16,24,5459.59
5779,20230304,389,31,25,328.07
5780,20250122,205,24,20,1354.33
5781,20260115,222,34,24,2972.46
5782,20240415,296,5,38,2505.91
5783,20250311,270,55,23,3153.8
5784,20260601,350,12,20,2882.33
5785,20240320,26,58,22,6614.49
5786,20240620,766,54,24,3535.9
5787,20241008,442,52,33,941.67
5788,20240326,548,60,29,4926.1
5789,20240521,30,19,28,6695.09
5790,20251229,727,30,16,293.55
5791,20231024,214,33,28,6219.98
5792,20260519,798,16,21,2504.57
5793,20240507,130,24,26,2317.58
5794,20230325,392,37,22,2786.96
5795,20241014,573,55,35,4740.86
5796,20230526,227,25,26,6322.35
5797,20250531,788,9,23,2435.52
5798,20240503,134,38,22,4660.13
5799,20231020,699,28,26,1367.5
5800,20231129,719,15,15,738.47
5801,20251025,704,60,28,428.65
5802,20260604,177,58,23,1397.24
5803,20250205,700,27,25,3124.69
5804,20240813,340,16,24,5630.73
5805,20251210,525,22,26,5398.86
5806,20251029,732,46,28,1903.39
5807,20241017,599,19,35,5778.61
5808,20260310,349,48,24,6468.83
5809,20250322,708,7,22,2417.68
5810,20250611,648,50,30,604.94
5811,20260510,118,47,24,7849.75
5812,20260418,777,60,29,2726.68
5813,20230624,97,33,26,5633.63
5814,20260411,113,29,19,1690.39
5815,20230808,584,19,16,3568.57
5816,20230822,616,2,18,4344.1
5817,20240803,338,17,24,3910.29
5818,20260331,45,27,32,6775.87
5819,20240928,92,57,31,5687.21
5820,20230321,312,60,29,4810.72
5821,20250820,218,45,19,2226.47
5822,20231018,447,18,34,1314.6
5823,20230806,118,43,20,6861.55
5824,20230106,209,32,36,7828.96
5825,20250606,690,55,27,3216.48
5826,20260622,373,27,27,5090.4
5827,20240828,535,41,35,4236.14
5828,20260526,778,4,31,6221.23
5829,20260402,77,36,34,5479.93
5830,20230903,663,43,18,4587.08
5831,20260318,277,33,23,5086.97
5832,20230523,638,10,29,807.36
5833,20250731,425,25,29,3752.94
5834,20251201,263,20,30,2337.0
5835,20231030,380,54,25,4199.34
5836,20231116,380,56,16,2511.22
5837,20260119,433,44,29,1365.0
5838,20230728,719,58,26,1596.68
5839,20251110,744,13,27,2314.82
5840,20230626,383,40,25,1017.26
5841,20230311,565,33,17,495.81
5842,20250316,575,13,22,3739.53
5843,20260507,345,55,37,9402.38
5844,20250114,300,29,19,1336.98
5845,20250917,206,18,30,703.03
5846,20250326,231,3,30,3272.8
5847,20230307,639,11,26,4526.09
5848,20230218,495,5,23,374.03
5849,20250121,580,11,29,6824.59
5850,20250625,364,40,38,1609.47
5851,20250509,185,37,31,3646.91
5852,20250501,296,33,23,1421.69
5853,20241115,310,55,26,1715.34
5854,20250305,499,26,25,5130.3
5855,20250121,582,34,31,8082.82
5856,20251206,608,12,15,1141.98
5857,20240704,630,47,27,7311.94
5858,20230630,441,8,11,2374.84
5859,20250510,240,55,21,945.32
5860,20250712,684,44,21,2353.98
5861,20240218,504,21,27,564.95
5862,20250125,294,42,29,7427.8
5863,20250507,434,49,32,2525.44
5864,20260329,657,5,23,3663.84
5865,20231101,122,31,22,3989.35
5866,20240825,438,2,33,1174.12
5867,20240319,565,23,25,845.91
5868,20240204,318,34,28,715.62
5869,20231029,17,18,24,3590.07
5870,20260222,108,6,28,405.95
5871,20251212,624,33,23,357.86
5872,20240109,775,41,30,4106.75
5873,20240915,789,14,29,11185.71
5874,20240106,199,18,27,2221.71
5875,20240605,283,22,18,3064.91
5876,20251202,186,4,30,4648.8
5877,20230411,194,51,28,5161.3
5878,20231125,609,24,31,6348.84
5879,20260421,301,16,36,7947.48
5880,20250720,567,4,27,4878.99
5881,20231215,678,41,33,3114.65
5882,20230504,334,23,24,5330.87
5883,20230723,557,22,25,2566.37
5884,20250728,427,4,33,11080.09
5885,20251016,594,13,26,2098.72
5886,20230226,103,40,33,4080.85
5887,20260502,567,21,25,4775.09
5888,20240125,69,31,28,5296.92
5889,20230525,272,42,28,1300.92
5890,20250728,134,4,28,6769.99
5891,20260623,580,28,26,5861.52
5892,20230827,520,13,27,8457.04
5893,20260401,487,7,13,363.17
5894,20230109,188,4,34,7586.61
5895,20250211,420,58,33,3391.31
5896,20240628,123,4,19,1885.65
5897,20230615,333,14,26,7668.89
5898,20240829,735,37,25,2595.76
5899,20250710,89,9,28,1477.82
5900,20250204,597,1,26,185.45
5901,20240612,357,13,21,619.23
5902,20240522,746,37,25,8379.58
5903,20230713,427,38,30,8824.63
5904,20260624,387,52,30,1536.36
5905,20231205,524,59,29,2873.21
5906,20241227,601,43,23,336.3
5907,20260628,741,13,28,5150.03
5908,20230822,46,2,29,8520.22
5909,20260309,444,13,24,5642.23
5910,20230324,375,13,35,1399.11
5911,20250605,760,5,23,5664.54
5912,20240119,382,25,28,1184.81
5913,20250424,456,47,21,3669.42
5914,20251024,666,25,34,6259.67
5915,20240306,369,11,20,1634.51
5916,20240809,543,48,34,5000.97
5917,20250111,463,41,19,2736.14
5918,20251101,632,25,28,6774.48
5919,20230604,791,15,27,4137.38
5920,20250816,6,42,34,4669.49
5921,20241202,443,19,28,7742.81
5922,20250630,56,5,29,5909.37
5923,20230324,78,56,25,2407.12
5924,20231109,242,43,25,3587.9
5925,20231014,293,46,24,7607.34
5926,20240402,577,25,28,6810.31
5927,20250113,258,30,19,350.92
5928,20240525,316,12,29,5222.09
5929,20260323,24,22,30,2362.36
5930,20250629,524,18,21,1778.27
5931,20241018,699,54,33,1524.7
5932,20240627,301,35,25,3735.81
5933,20260515,312,24,27,4562.2
5934,20230326,689,25,35,2984.7
5935,20250828,116,22,20,427.44
5936,20250814,726,23,22,5036.9
5937,20250624,6,40,29,4135.77
5938,20231014,446,38,37,1239.41
5939,20250603,123,45,27,2008.88
5940,20230304,15,19,33,4365.41
5941,20250129,768,16,22,5088.79
5942,20240512,22,14,25,2462.49
5943,20241226,494,3,24,5232.64
5944,20250723,504,25,23,468.84
5945,20230222,480,1,22,6012.3
5946,20250523,704,22,20,235.99
5947,20250605,255,60,20,5123.8
5948,20260516,1,21,24,2620.83
5949,20260604,604,9,22,1452.71
5950,20250622,445,33,25,4239.43
5951,20231110,556,60,19,5218.43
5952,20240630,558,41,29,4956.42
5953,20241009,273,48,24,3791.37
5954,20260401,7,31,26,4132.06
5955,20260516,737,51,22,2992.23
5956,20230118,795,33,21,3547.55
5957,20240519,115,16,26,6132.0
5958,20250628,315,10,27,6270.17
5959,20240319,110,33,26,5319.45
5960,20251012,222,34,25,3096.32
5961,20231101,435,41,30,4829.98
5962,20260519,69,45,26,3172.43
5963,20230402,62,39,27,6796.15
5964,20230701,575,24,32,5162.95
5965,20240731,25,35,27,839.64
5966,20250809,104,37,26,3507.19
5967,20251213,292,18,26,5452.18
5968,20260626,178,38,37,6314.0
5969,20240307,377,25,36,6791.53
5970,20231215,431,50,26,420.63
5971,20240315,743,23,26,7448.19
5972,20230319,208,4,34,5334.77
5973,20240728,267,41,31,3122.76
5974,20241028,481,36,28,5529.83
5975,20240403,104,7,35,4332.87
5976,20250320,472,10,21,508.24
5977,20250402,437,54,26,1736.57
5978,20241111,795,9,24,3551.79
5979,20241228,242,2,13,1937.12
5980,20260109,731,40,21,6522.3
5981,20260625,18,21,28,1174.14
5982,20231017,188,59,29,6070.0
5983,20231009,173,2,38,11636.43
5984,20231003,571,6,24,4542.44
5985,20250424,354,60,24,4570.65
5986,20260101,190,22,26,744.56
5987,20241229,90,16,23,4797.43
5988,20230206,180,16,31,709.27
5989,20240617,119,6,27,5336.58
5990,20240507,175,18,21,4124.61
5991,20240115,332,10,29,2764.92
5992,20251101,241,51,29,5294.14
5993,20251228,788,60,21,2853.03
5994,20230304,613,2,21,841.22
5995,20230522,606,15,27,982.67
5996,20230512,660,58,23,219.85
5997,20230830,519,36,23,917.73
5998,20240125,237,34,20,4222.76
5999,20240405,445,55,31,6787.1
6000,20260506,600,11,31,1718.26
6001,20230310,75,52,36,3279.09
6002,20230920,563,16,21,788.78
6003,20240515,241,32,32,8513.49
6004,20250206,540,8,31,6592.15
6005,20250113,285,36,28,4228.11
6006,20260407,426,59,31,1937.44
6007,20250204,751,51,29,1680.03
6008,20230623,602,43,25,1779.22
6009,20230512,381,49,21,3343.9
6010,20260526,409,23,26,4760.86
6011,20230925,346,12,24,4956.53
6012,20260624,407,1,33,3977.25
6013,20230620,777,3,22,1468.73
6014,20240523,729,36,29,7630.8
6015,20251015,96,36,24,3623.39
6016,20250614,354,55,31,6781.64
6017,20230707,106,26,29,1822.06
6018,20230220,283,53,32,7778.88
6019,20250502,558,8,24,3736.87
6020,20260329,611,39,30,2113.33
6021,20230708,45,17,27,5535.06
6022,20230823,653,30,26,3347.78
6023,20230504,121,20,23,6123.72
6024,20251003,159,58,27,3126.35
6025,20251013,708,11,22,2578.65
6026,20240515,150,47,24,2063.15
6027,20230425,368,8,27,2133.69
6028,20240216,252,1,24,401.38
6029,20240403,418,56,26,4017.38
6030,20250118,220,17,35,7114.17
6031,20250128,705,34,21,3130.83
6032,20240308,531,51,29,318.13
6033,20240906,618,57,29,2583.09
6034,20250201,52,44,28,456.96
6035,20240616,600,32,24,1363.8
6036,20250410,612,29,23,4204.88
6037,20230503,587,12,27,5453.35
6038,20260529,242,40,25,3132.98
6039,20251230,790,47,22,2055.34
6040,20231004,86,32,21,215.03
6041,20251014,493,14,24,2049.72
6042,20240322,740,26,29,5440.72
6043,20250610,142,1,25,4155.99
6044,20260502,660,53,27,273.81
6045,20230114,670,56,28,4192.52
6046,20230718,68,56,21,245.39
6047,20241007,752,60,22,1483.17
6048,20251206,600,32,28,1591.1
6049,20251113,86,22,24,178.99
6050,20231119,734,44,20,563.71
6051,20241223,31,37,32,7657.64
6052,20260427,244,28,21,5992.83
6053,20240825,344,13,27,2522.68
6054,20260216,448,18,23,418.3
6055,20241231,181,46,27,6905.42
6056,20260505,260,49,22,3601.17
6057,20230920,492,41,30,2151.19
6058,20250703,59,56,20,938.09
6059,20230502,428,39,23,5275.74
6060,20240913,723,58,24,7892.58
6061,20230611,735,12,30,2701.3
6062,20250920,726,47,32,7009.77
6063,20240613,357,16,20,621.75
6064,20241121,131,12,32,579.54
6065,20241123,39,19,26,1625.5
6066,20250709,83,13,23,251.37
6067,20251105,593,15,27,6313.77
6068,20240801,715,45,25,2577.15
6069,20251012,447,34,26,966.44
6070,20260521,120,11,22,3434.66
6071,20241029,636,27,26,2858.22
6072,20251129,105,34,22,5202.52
6073,20230131,213,23,23,4789.94
6074,20240115,601,10,24,329.09
6075,20241207,393,9,32,451.47
6076,20240228,535,13,23,3404.98
6077,20260112,385,26,35,2354.08
6078,20250829,499,40,20,3821.55
6079,20260122,695,29,19,3115.93
6080,20250925,252,8,22,369.65
6081,20241209,742,46,21,3497.54
6082,20230623,53,14,30,7686.73
6083,20241121,472,35,31,591.41
6084,20230902,535,60,34,4690.53
6085,20250712,97,1,23,4456.08
6086,20240708,427,11,32,11090.5
6087,20240813,193,17,33,4305.73
6088,20241220,542,5,18,1633.6
6089,20260628,128,46,22,687.2
6090,20251123,290,47,27,6952.14
6091,20250414,201,4,21,3031.65
6092,20240307,177,8,34,1591.68
6093,20260628,562,22,31,3639.86
6094,20240529,118,13,25,8884.73
6095,20250110,677,26,30,2382.81
6096,20250728,764,5,33,964.86
6097,20240112,320,56,25,3355.24
6098,20231029,74,15,30,2821.82
6099,20250228,402,6,18,230.81
6100,20230610,742,47,25,4436.5
6101,20250715,769,38,30,1976.56
6102,20260208,45,53,28,6706.82
6103,20240526,344,32,17,1566.35
6104,20230929,490,22,18,941.14
6105,20250606,408,29,20,1115.57
6106,20241202,243,25,24,611.48
6107,20251122,5,13,16,2261.3
6108,20241023,316,38,25,4312.7
6109,20250223,200,23,26,5311.19
6110,20260406,697,41,22,3169.25
6111,20230101,336,25,26,7913.41
6112,20260123,180,3,17,244.11
6113,20260512,263,38,25,1545.33
6114,20240914,102,38,26,4755.79
6115,20260318,526,23,26,383.13
6116,20240727,29,26,29,3876.03
6117,20240817,118,27,23,7409.41
6118,20250416,29,39,17,1707.02
6119,20240406,739,39,30,4394.88
6120,20250505,103,57,29,3713.93
6121,20240608,19,35,26,4054.92
6122,20250120,173,5,33,8917.83
6123,20250805,325,24,28,5151.67
6124,20260217,487,47,30,855.26
6125,20250613,43,33,31,3041.56
6126,20250925,56,21,21,4765.22
6127,20251117,517,19,26,6229.67
6128,20240718,284,44,31,382.19
6129,20241225,677,28,17,1374.37
6130,20250625,107,14,30,2589.89
6131,20231101,11,51,27,861.03
6132,20230226,366,2,21,7016.14
6133,20230914,84,35,22,1005.56
6134,20260514,285,49,31,3671.22
6135,20260216,311,38,27,6881.58
6136,20241212,58,25,26,685.99
6137,20231104,79,15,26,4416.98
6138,20251204,522,29,32,2489.36
6139,20240914,477,50,28,4222.31
6140,20231024,472,2,29,777.06
6141,20250901,83,43,16,168.81
6142,20230618,708,40,33,3389.7
6143,20240828,116,27,22,593.4
6144,20241029,778,2,24,5180.5
6145,20250417,799,19,28,3546.96
6146,20250111,759,42,16,2565.44
6147,20230817,360,21,24,2993.62
6148,20230923,382,7,24,954.44
6149,20260214,485,7,29,2835.65
6150,20231012,554,19,28,1231.3
6151,20250511,351,30,33,7057.7
6152,20241222,500,37,25,8395.54
6153,20260309,622,25,28,2261.42
6154,20250715,350,39,27,3105.54
6155,20231009,417,57,23,4231.37
6156,20260201,498,32,33,8722.33
6157,20231229,564,33,35,3590.57
6158,20250409,163,13,32,991.81
6159,20230129,97,35,24,4476.0
6160,20260428,779,44,33,3438.5
6161,20260524,243,58,22,564.57
6162,20250507,169,30,28,1387.54
6163,20250824,329,38,23,4376.16
6164,20231002,119,36,32,7873.99
6165,20250828,165,28,20,3559.72
6166,20250222,109,9,36,8481.54
6167,20250228,785,32,23,5346.55
6168,20250131,550,13,19,3342.96
6169,20251204,96,21,23,4018.95
6170,20250630,106,13,22,1526.83
6171,20260521,102,3,31,4595.64
6172,20250710,673,58,22,7807.35
6173,20260215,411,51,26,987.45
6174,20230919,632,48,27,7043.5
6175,20240531,185,20,25,3079.3
6176,20260112,602,51,26,1297.04
6177,20250426,781,25,25,1049.97
6178,20240415,321,52,29,8560.05
6179,20231221,403,6,36,4487.03
6180,20241226,425,42,19,2080.09
6181,20250402,638,36,33,863.64
6182,20250914,99,23,27,8182.45
6183,20231011,76,45,26,3571.18
6184,20230616,249,24,34,1036.03
6185,20230218,516,52,25,1472.5
6186,20230813,759,28,32,5824.25
6187,20230418,733,58,31,5664.23
6188,20241012,788,53,30,4484.84
6189,20251014,143,11,19,4366.19
6190,20250608,673,43,23,8152.48
6191,20240123,557,33,38,4502.95
6192,20230415,607,41,20,2575.42
6193,20231008,341,28,20,858.97
6194,20250414,790,27,16,1472.28
6195,20250522,60,55,30,1935.85
6196,20250309,435,9,32,4577.11
6197,20250518,165,28,20,3559.72
6198,20230210,620,37,25,3013.39
6199,20250613,60,35,25,1075.47
6200,20250806,33,19,28,3039.25
6201,20250217,591,16,21,2180.55
6202,20251227,174,58,22,3837.66
6203,20240924,121,56,29,5676.09
6204,20230404,94,2,17,173.97
6205,20250611,268,21,29,1867.15
6206,20230814,450,57,36,9835.05
6207,20240407,397,7,21,2453.59
6208,20240812,530,43,26,5195.34
6209,20230520,423,7,19,388.63
6210,20241204,296,10,26,1754.86
6211,20250412,52,28,23,388.0
6212,20231026,21,38,22,4344.7
6213,20230922,636,40,33,3373.56
6214,20241026,369,15,31,2040.79
6215,20230506,379,3,27,4738.15
6216,20260209,304,7,27,1518.26
6217,20241230,186,45,31,3601.34
6218,20260209,587,47,28,6107.44
6219,20240125,196,27,27,1688.39
6220,20260627,67,54,15,2319.08
6221,20231017,153,27,24,1695.41
6222,20240519,597,2,24,231.44
6223,20251102,504,34,25,381.44
6224,20250116,104,23,28,3697.09
6225,20230128,526,1,23,261.21
6226,20250531,783,38,21,3771.29
6227,20250526,525,14,28,8730.58
6228,20250224,609,3,24,3426.31
6229,20240813,548,6,27,3364.47
6230,20230401,364,20,32,1654.27
6231,20260329,393,30,32,439.99
6232,20241015,616,18,26,4677.19
6233,20240123,325,42,19,2989.7
6234,20250309,242,57,27,3504.13
6235,20260408,182,54,22,2489.57
6236,20231001,789,57,33,10302.78
6237,20251031,615,4,25,2176.28
6238,20230616,295,25,24,4333.63
6239,20260521,763,33,26,6503.18
6240,20260322,482,50,27,1193.15
6241,20240211,746,51,20,4616.16
6242,20260319,357,45,31,638.61
6243,20230122,118,4,27,8941.77
6244,20231220,725,19,24,6671.8
6245,20250411,297,39,27,3233.24
6246,20250912,242,23,24,3432.03
6247,20240720,699,43,36,1983.63
6248,20241110,507,57,24,4831.38
6249,20230110,766,30,25,3220.86
6250,20231105,601,20,21,327.26
6251,20230318,285,57,21,3252.83
6252,20250320,409,59,18,2995.27
6253,20251207,557,50,33,3240.56
6254,20260404,164,54,31,8963.17
6255,20230423,462,13,23,4394.31
6256,20250701,67,35,31,4225.3
6257,20240308,360,45,32,2831.01
6258,20240404,162,3,24,599.72
6259,20250912,241,59,31,7310.67
6260,20250902,783,4,29,5944.6
6261,20250413,491,32,27,3879.05
6262,20240520,438,48,20,734.54
6263,20260121,113,38,27,2273.5
6264,20250313,410,56,21,1297.37
6265,20250728,478,41,29,5604.41
6266,20250626,532,43,21,5763.63
6267,20241108,660,29,24,204.74
6268,20240918,669,11,31,6617.66
6269,20250810,490,3,27,1300.49
6270,20250417,352,55,33,8329.32
6271,20251018,691,24,25,3298.07
6272,20250601,80,41,34,5728.65
6273,20251016,133,32,23,3096.36
6274,20230507,351,48,24,7502.53
6275,20230416,283,28,25,5461.31
6276,20241015,449,22,25,351.59
6277,20230505,176,51,21,1909.65
6278,20250712,457,54,21,890.18
6279,20231115,85,18,21,719.16
6280,20230408,267,26,25,2788.69
6281,20231202,130,47,26,2247.09
6282,20250724,386,37,25,3918.22
6283,20250115,396,38,25,2958.26
6284,20231112,470,9,26,3045.61
6285,20240718,264,12,22,165.93
6286,20241123,410,22,32,1877.35
6287,20250327,135,24,33,1120.58
6288,20240602,463,59,21,3233.45
6289,20230907,183,35,17,274.0
6290,20240514,27,19,29,2365.54
6291,20260312,665,45,28,6880.69
6292,20251221,252,17,26,514.75
6293,20260507,713,51,22,4189.9
