SalesKey,DateKey,ProductKey,VendorKey,RegionKey,WarehouseKey,CustomerSegmentKey,Units,Revenue,COGS,DiscountValue
76692,20240912,241,140,1,5,1,5,1557.65,615.0,0.0
76693,20250213,684,140,2,3,1,9,1306.8,548.37,0.0
76694,20250605,360,145,4,8,1,3,438.69,278.91,0.0
76695,20231012,403,8,5,4,1,4,842.16,369.72,0.0
76696,20250110,56,15,2,3,4,2,532.04,275.56,0.0
76697,20260310,11,85,3,5,4,7,380.94,201.81,0.0
76698,20230901,399,147,2,7,1,3,156.81,73.44,0.0
76699,20240811,386,112,2,9,2,4,663.01,299.28,73.67
76700,20250629,238,82,3,2,1,2,372.18,299.0,93.04
76701,20260312,285,83,4,6,2,3,583.94,307.14,30.73
76702,20250414,635,14,1,7,1,6,320.94,218.58,0.0
76703,20231017,591,43,2,7,2,6,682.38,476.34,0.0
76704,20230808,178,33,1,10,4,1,241.37,105.6,0.0
76705,20240819,799,144,1,9,1,2,344.7,195.4,0.0
76706,20250822,255,65,1,2,3,4,1015.87,587.04,253.97
76707,20260506,57,27,1,4,1,4,70.35,37.92,12.41
76708,20240205,421,111,2,6,4,2,165.08,76.08,0.0
76709,20241018,59,84,1,3,1,5,358.05,183.2,0.0
76710,20250914,25,47,2,3,1,5,251.6,100.6,0.0
76711,20240825,400,145,5,2,3,3,539.79,224.88,0.0
76712,20241003,511,34,1,10,1,2,229.4,146.38,0.0
76713,20240321,552,107,1,2,1,1,190.61,87.32,21.18
76714,20230701,495,99,2,1,2,5,106.15,63.3,0.0
76715,20260613,769,15,1,3,1,3,279.57,131.73,0.0
76716,20241203,607,74,4,2,3,3,545.64,387.48,0.0
76717,20240513,515,148,1,8,2,6,767.46,362.82,0.0
76718,20230712,423,44,5,7,1,28,696.65,335.16,36.67
76719,20251122,742,123,3,4,1,3,634.58,326.31,33.4
76720,20240823,83,38,2,4,3,3,37.86,21.18,0.0
76721,20240103,435,100,4,10,4,2,454.8,259.58,0.0
76722,20230516,120,130,1,9,2,1,168.68,118.44,18.74
76723,20241115,427,106,5,9,3,5,1768.26,803.1,312.04
76724,20260110,535,51,3,8,1,6,1025.7,606.84,0.0
76725,20260413,56,15,1,10,4,2,532.04,275.56,0.0
76726,20230331,568,13,6,8,1,2,55.12,27.8,0.0
76727,20250115,36,46,2,2,2,3,579.53,427.2,64.39
76728,20231213,717,104,1,10,1,3,112.47,57.48,0.0
76729,20250222,783,111,1,6,1,4,1016.04,417.4,0.0
76730,20260528,325,30,3,8,1,3,671.49,281.58,0.0
76731,20250102,776,56,6,5,3,4,318.41,169.32,56.19
76732,20240903,698,91,3,2,1,2,206.68,102.16,0.0
76733,20240620,87,69,2,2,2,4,775.77,492.28,40.83
76734,20251127,416,124,2,8,4,6,772.08,310.68,0.0
76735,20240112,240,24,4,1,1,3,131.11,85.44,14.57
76736,20230109,278,31,1,10,1,4,1023.88,547.0,0.0
76737,20250410,5,84,4,6,3,3,489.6,345.84,0.0
76738,20240810,300,46,1,7,4,4,376.8,194.2,0.0
76739,20230509,656,57,1,5,1,3,793.53,318.03,0.0
76740,20251120,746,104,1,10,1,3,1122.53,523.59,59.08
76741,20260518,513,22,1,6,2,3,765.69,362.13,0.0
76742,20230102,440,141,1,9,2,5,569.25,333.8,0.0
76743,20241117,39,82,4,5,1,6,510.36,252.42,0.0
76744,20230125,648,146,1,7,1,2,64.39,42.36,3.39
76745,20260516,360,145,1,2,4,1,124.3,92.97,21.93
76746,20251001,511,34,3,4,3,4,321.16,292.76,137.64
76747,20250830,95,117,3,3,1,4,244.58,154.8,61.14
76748,20230307,391,104,4,5,1,4,256.52,99.56,0.0
76749,20231122,444,131,3,5,1,1,271.47,122.36,0.0
76750,20260528,284,14,1,2,1,2,31.94,13.66,0.0
76751,20240507,293,17,4,7,1,5,2118.8,848.3,0.0
76752,20250903,325,30,6,5,3,4,895.32,375.44,0.0
76753,20240426,548,66,1,1,1,1,147.34,98.27,63.15
76754,20230715,275,61,1,6,1,5,174.85,68.1,0.0
76755,20241103,481,85,3,9,2,7,1875.79,807.59,0.0
76756,20250818,417,69,6,5,2,2,486.7,291.58,0.0
76757,20240731,413,54,3,7,1,3,296.82,172.83,0.0
76758,20250327,555,10,1,4,1,4,452.88,202.6,0.0
76759,20251229,788,61,3,3,1,5,841.75,537.55,0.0
76760,20240607,554,125,2,3,3,5,299.15,206.35,0.0
76761,20240325,230,83,1,3,3,3,167.37,70.62,0.0
76762,20241106,163,98,6,5,1,2,71.58,31.82,0.0
76763,20230823,201,41,1,3,1,4,644.0,310.92,71.56
76764,20230603,226,30,1,8,1,2,501.3,230.66,0.0
76765,20250126,502,10,5,7,1,1,358.64,146.35,0.0
76766,20240302,484,134,2,9,1,3,46.23,25.32,0.0
76767,20251108,500,35,1,5,4,5,1973.1,830.95,0.0
76768,20240726,109,121,1,9,1,3,786.58,519.75,337.1
76769,20231114,46,7,1,2,2,1,338.48,151.31,0.0
76770,20240111,770,116,2,8,1,5,369.2,186.8,92.3
76771,20250221,600,32,2,2,1,4,226.24,109.88,39.92
76772,20250617,274,62,3,8,1,4,741.4,379.04,0.0
76773,20240613,121,115,3,4,1,5,1494.1,885.65,0.0
76774,20260423,800,41,2,5,2,4,527.29,370.16,27.75
76775,20230122,183,83,5,7,1,3,62.59,34.2,15.65
76776,20251006,10,88,3,4,1,3,142.21,66.96,15.8
76777,20230426,522,42,1,1,4,5,494.66,255.05,26.04
76778,20230831,338,125,2,10,1,2,428.76,271.24,0.0
76779,20230703,458,1,6,9,1,1,116.37,72.95,0.0
76780,20250612,504,21,1,9,4,4,98.12,60.84,0.0
76781,20230227,134,36,4,7,2,1,284.63,139.38,14.98
76782,20250918,115,134,3,4,1,2,516.64,335.56,0.0
76783,20240216,782,88,2,7,1,1,103.0,64.65,0.0
76784,20230830,365,14,3,6,4,2,595.36,295.88,0.0
76785,20241102,196,41,2,10,1,4,318.64,169.84,0.0
76786,20260111,222,82,2,8,1,2,398.24,191.9,0.0
76787,20230710,249,134,1,8,3,2,74.14,52.2,0.0
76788,20240811,746,104,1,1,2,3,1181.61,523.59,0.0
76789,20251218,405,122,1,9,1,16,3571.39,2385.76,187.97
76790,20250422,202,51,5,8,1,3,871.2,353.34,0.0
76791,20240304,769,15,1,5,1,5,465.95,219.55,0.0
76792,20230813,301,85,2,3,1,3,725.4,363.12,0.0
76793,20260314,472,1,3,8,3,8,234.61,170.0,12.35
76794,20230615,633,20,5,10,2,4,230.64,151.52,0.0
76795,20260606,104,68,2,7,2,6,808.4,491.52,142.66
76796,20230826,45,59,2,1,1,4,1078.96,532.68,0.0
76797,20240731,220,5,3,10,1,4,1069.8,524.4,0.0
76798,20260222,287,120,4,7,1,3,744.9,468.87,0.0
76799,20230508,280,127,1,1,2,5,222.25,110.2,0.0
76800,20230108,481,85,1,5,1,5,1339.85,576.85,0.0
76801,20231025,131,133,2,7,1,1,24.54,10.69,0.0
76802,20241004,142,144,2,6,1,5,1294.7,527.9,0.0
76803,20251125,310,129,1,5,1,5,355.85,204.85,0.0
76804,20230708,201,41,1,1,1,4,644.0,310.92,71.56
76805,20231124,589,128,1,2,1,7,614.18,248.71,0.0
76806,20230223,778,45,1,4,2,3,746.04,433.59,0.0
76807,20230914,511,34,6,9,1,6,688.2,439.14,0.0
76808,20230206,501,72,2,5,3,5,710.94,584.6,125.46
76809,20240412,2,35,2,10,2,3,326.37,222.66,0.0
76810,20240126,553,9,1,6,1,1,68.99,36.0,0.0
76811,20230402,119,60,6,10,2,1,333.87,173.98,0.0
76812,20230714,134,36,2,7,4,4,1018.67,557.52,179.77
76813,20230831,85,55,3,1,1,4,190.55,125.92,21.17
76814,20230820,123,92,3,6,1,2,233.66,157.98,12.3
76815,20260117,487,99,2,10,2,3,101.94,60.21,5.37
76816,20251112,283,15,5,9,1,1,273.75,131.96,0.0
76817,20251228,675,77,1,6,2,6,1864.32,844.32,0.0
76818,20240518,219,64,1,10,1,1,17.25,10.94,4.31
76819,20240208,267,91,1,1,3,2,284.56,164.42,0.0
76820,20230927,445,4,2,6,3,4,944.72,423.24,0.0
76821,20260528,199,91,6,9,1,5,635.9,281.1,0.0
76822,20251215,366,53,3,7,1,8,2771.35,1344.72,307.93
76823,20230915,644,39,2,6,1,4,1762.76,708.68,0.0
76824,20250405,34,68,3,1,1,5,1093.35,479.8,0.0
76825,20250415,127,42,1,10,4,3,554.99,468.54,237.85
76826,20240107,683,25,3,3,1,9,3264.03,1546.02,576.0
76827,20260214,49,70,1,6,4,5,838.1,576.0,147.9
76828,20251212,538,120,3,9,2,5,345.84,231.9,86.46
76829,20251102,52,125,1,9,1,1,21.14,14.19,0.0
76830,20230228,318,127,4,6,1,5,205.45,124.2,0.0
76831,20260621,239,60,2,10,1,6,906.22,422.46,159.92
76832,20260417,705,141,4,4,1,5,1198.45,755.75,0.0
76833,20250130,553,9,2,1,3,2,137.98,72.0,0.0
76834,20231105,419,21,1,6,1,1,199.26,89.25,0.0
76835,20250622,781,82,3,10,2,6,303.24,118.74,0.0
76836,20260603,15,25,1,3,1,3,485.95,267.96,53.99
76837,20230307,117,110,5,9,1,4,226.13,109.28,39.91
76838,20260115,552,107,4,1,1,1,211.79,87.32,0.0
76839,20230325,49,70,2,6,1,7,1380.4,806.4,0.0
76840,20250827,264,104,4,5,3,3,27.59,16.77,3.07
76841,20241127,168,147,4,3,1,9,1258.74,824.58,0.0
76842,20241224,429,25,4,1,1,10,1952.1,1387.9,0.0
76843,20251225,169,85,3,6,1,3,242.52,119.58,0.0
76844,20240123,630,5,2,2,4,4,1359.16,591.08,0.0
76845,20241226,5,84,3,2,1,8,1240.32,922.24,65.28
76846,20250816,769,15,1,5,1,6,559.14,263.46,0.0
76847,20230224,426,50,1,9,1,4,264.19,212.36,66.05
76848,20231001,585,114,2,9,1,6,881.6,525.72,97.96
76849,20240918,401,68,4,1,3,4,642.5,328.64,113.38
76850,20240123,753,77,4,4,3,6,1653.37,738.0,183.71
76851,20230509,158,82,3,4,4,4,325.08,204.76,0.0
76852,20240804,494,95,3,6,1,2,761.0,319.84,0.0
76853,20251207,340,8,2,4,4,6,1541.82,801.48,0.0
76854,20230311,464,15,5,9,2,9,2010.24,1420.2,0.0
76855,20240213,696,45,1,2,4,2,326.14,155.46,36.24
76856,20250201,348,93,2,5,4,5,1167.4,508.15,0.0
76857,20251112,50,37,3,5,1,3,761.01,297.78,0.0
76858,20250806,529,129,3,5,3,5,369.8,190.95,0.0
76859,20230919,192,91,2,7,1,5,711.4,358.35,0.0
76860,20250725,388,113,3,4,1,1,209.17,108.91,0.0
76861,20230207,520,98,2,5,3,1,361.69,147.45,0.0
76862,20241016,743,118,1,7,1,2,687.8,358.9,0.0
76863,20240201,768,10,1,5,1,2,506.7,341.64,0.0
76864,20251216,485,87,2,10,2,9,1126.8,689.22,0.0
76865,20230816,192,91,2,8,1,3,426.84,215.01,0.0
76866,20230723,306,8,1,9,1,5,1337.05,712.35,0.0
76867,20250301,206,108,3,2,1,3,108.66,52.98,0.0
76868,20231026,188,69,6,3,3,5,1244.25,532.85,138.25
76869,20240901,441,69,3,1,1,2,669.44,324.38,0.0
76870,20240328,224,69,1,2,1,1,194.86,116.67,10.26
76871,20230205,161,117,2,1,1,4,810.08,414.0,0.0
76872,20260425,554,125,1,10,2,3,170.52,123.81,8.97
76873,20250702,229,4,4,7,4,1,168.69,111.99,0.0
76874,20251114,29,108,1,7,2,3,511.44,252.33,0.0
76875,20230908,218,19,2,2,2,4,774.76,298.84,0.0
76876,20260228,425,96,4,5,1,2,311.46,160.9,0.0
76877,20240822,744,17,2,1,1,3,297.0,133.65,0.0
76878,20240930,302,92,1,9,1,1,90.4,49.53,4.76
76879,20241028,236,93,6,7,1,2,760.66,318.46,0.0
76880,20230110,783,111,1,7,3,1,254.01,104.35,0.0
76881,20240908,434,128,3,2,1,4,491.54,368.2,54.62
76882,20240402,569,108,3,2,1,2,637.72,307.92,0.0
76883,20250704,502,10,6,8,2,3,1022.12,439.05,53.8
76884,20250414,12,11,1,8,3,6,1498.93,702.9,78.89
76885,20250512,17,122,2,1,1,5,1156.0,486.1,0.0
76886,20240518,218,19,1,6,2,8,1549.52,597.68,0.0
76887,20240601,515,148,1,4,3,2,255.82,120.94,0.0
76888,20230424,657,133,2,8,1,3,623.88,370.44,0.0
76889,20240121,423,44,2,10,2,4,73.33,47.88,31.43
76890,20260524,572,99,2,2,1,2,192.16,117.02,0.0
76891,20230419,157,138,4,8,1,4,68.44,47.4,0.0
76892,20240626,12,11,1,10,1,3,788.91,351.45,0.0
76893,20240629,4,88,1,9,1,2,503.17,329.28,55.91
76894,20250207,684,140,2,8,1,6,740.52,365.58,130.68
76895,20260308,781,82,2,8,1,6,272.92,118.74,30.32
76896,20240926,601,109,1,7,1,2,34.98,19.4,0.0
76897,20260111,505,56,2,5,2,7,854.12,413.49,150.73
76898,20230928,561,10,2,8,1,3,669.45,461.97,0.0
76899,20250220,7,113,2,6,1,3,508.29,211.44,0.0
76900,20240327,666,33,3,10,2,2,443.1,230.5,0.0
76901,20251203,443,111,4,1,1,1,338.61,179.22,37.62
76902,20240822,443,111,1,6,3,4,1279.18,716.88,225.74
76903,20230317,249,134,1,9,3,8,296.56,208.8,0.0
76904,20240729,19,130,1,3,1,2,479.48,209.8,25.24
76905,20250622,231,102,2,4,1,5,951.95,619.95,0.0
76906,20260606,242,146,1,2,1,5,858.35,336.85,0.0
76907,20230609,436,123,2,5,1,3,846.15,370.86,94.02
76908,20250427,360,145,1,3,2,2,292.46,185.94,0.0
76909,20250408,262,106,1,8,3,4,951.36,507.6,0.0
76910,20241109,327,123,1,3,1,5,157.65,85.2,0.0
76911,20231003,548,66,3,8,3,2,420.98,196.54,0.0
76912,20230427,684,140,1,5,1,1,145.2,60.93,0.0
76913,20241225,292,128,3,5,4,5,1620.55,710.7,0.0
76914,20250518,307,97,3,8,4,4,522.16,316.96,0.0
76915,20230516,280,127,2,8,2,2,88.9,44.08,0.0
76916,20240527,291,47,1,3,1,4,641.45,320.68,71.27
76917,20240412,234,114,3,7,3,4,1275.6,522.72,0.0
76918,20260120,745,138,4,3,1,7,1281.03,1027.74,226.07
76919,20231028,213,134,2,10,1,5,1250.05,812.05,0.0
76920,20250228,604,35,3,1,1,1,104.98,69.48,0.0
76921,20240206,634,80,1,5,1,5,660.5,321.3,0.0
76922,20231021,245,21,1,9,1,8,932.04,476.4,103.56
76923,20250616,497,85,3,6,3,6,1589.31,742.56,280.47
76924,20260114,560,38,1,4,1,3,120.66,48.81,0.0
76925,20260228,218,19,2,3,1,4,774.76,298.84,0.0
76926,20240211,514,130,4,8,1,6,2042.7,925.02,0.0
76927,20230306,150,116,3,3,1,5,377.51,348.65,161.79
76928,20260202,743,118,1,9,1,6,1857.06,1076.7,206.34
76929,20260418,162,98,3,8,1,4,174.44,78.56,0.0
76930,20260121,638,6,2,10,1,8,227.26,140.96,56.82
76931,20260223,265,10,1,4,1,5,1246.55,731.3,0.0
76932,20240116,480,38,2,5,1,1,425.68,172.47,0.0
76933,20260511,604,35,2,3,1,3,314.94,208.44,0.0
76934,20240704,580,105,2,2,4,5,1412.55,583.55,0.0
76935,20250807,23,61,1,9,4,4,853.68,558.72,0.0
76936,20241125,324,118,4,4,3,3,630.75,257.55,0.0
76937,20260206,352,7,1,6,1,1,272.28,110.81,0.0
76938,20260502,480,38,2,2,4,4,1702.72,689.88,0.0
76939,20230827,81,119,1,3,3,5,1168.49,888.3,206.2
76940,20230217,443,111,3,7,1,3,1128.69,537.66,0.0
76941,20240803,382,114,1,3,1,4,203.68,78.64,0.0
76942,20260626,791,31,6,4,2,1,205.53,106.05,22.84
76943,20250830,218,19,5,8,3,8,1549.52,597.68,0.0
76944,20250128,699,72,3,8,1,1,62.61,26.39,3.3
76945,20251027,521,49,1,9,1,4,1043.92,584.88,0.0
76946,20260427,462,134,2,5,1,3,661.86,370.23,0.0
76947,20260110,64,103,6,4,1,3,716.52,477.99,0.0
76948,20230615,759,14,3,7,1,2,456.16,296.2,0.0
76949,20260614,392,125,1,7,1,1,148.86,97.68,0.0
76950,20250515,59,84,4,9,2,4,286.44,146.56,0.0
76951,20230806,720,101,1,10,1,3,985.18,486.93,246.29
76952,20250711,774,75,3,6,4,16,1605.44,776.96,0.0
76953,20240430,518,70,1,2,1,6,220.19,101.1,11.59
76954,20231106,85,55,1,9,2,5,264.65,157.4,0.0
76955,20240302,195,97,1,6,1,4,900.92,617.32,0.0
76956,20240221,77,45,2,4,1,5,1093.45,775.05,0.0
76957,20241219,439,97,2,7,1,10,3157.56,1613.9,350.84
76958,20250913,652,133,1,4,1,3,469.54,248.73,24.71
76959,20240728,207,57,1,10,3,8,2788.7,1239.44,309.86
76960,20250601,788,61,2,10,1,4,673.4,430.04,0.0
76961,20250603,620,113,3,1,1,2,254.95,114.24,28.33
76962,20230326,311,47,4,2,2,4,1442.0,569.72,0.0
76963,20231219,163,98,1,4,3,9,306.0,143.19,16.11
76964,20260604,636,72,2,7,1,4,448.13,215.96,112.03
76965,20260214,186,68,1,1,1,3,576.06,327.93,0.0
76966,20230222,769,15,2,8,1,3,265.59,131.73,13.98
76967,20250613,59,84,1,10,3,2,114.58,73.28,28.64
76968,20250815,370,143,1,2,3,3,789.54,343.23,0.0
76969,20251204,115,134,3,7,1,2,516.64,335.56,0.0
76970,20240125,276,141,2,9,1,5,333.5,188.2,0.0
76971,20230505,610,4,4,10,2,1,31.94,16.13,0.0
76972,20230928,783,111,1,1,1,1,241.31,104.35,12.7
76973,20260112,668,18,5,3,1,3,362.1,148.38,0.0
76974,20260603,353,37,1,8,4,2,460.0,248.58,0.0
76975,20250916,203,94,2,6,1,1,357.94,157.77,0.0
76976,20230828,636,72,1,8,1,3,420.12,161.97,0.0
76977,20241123,767,52,1,4,3,3,89.94,49.56,0.0
76978,20250103,220,5,2,3,1,4,909.33,524.4,160.47
76979,20250510,50,37,1,5,2,5,1268.35,496.3,0.0
76980,20230329,667,117,2,1,2,4,427.72,180.04,0.0
76981,20250923,380,13,1,1,1,3,718.86,339.15,0.0
76982,20240909,581,96,1,3,4,1,46.45,27.47,0.0
76983,20241204,435,100,2,7,1,4,909.6,519.16,0.0
76984,20250713,683,25,5,2,1,4,1536.01,687.12,170.67
76985,20260514,236,93,1,2,4,4,1521.32,636.92,0.0
76986,20250407,569,108,2,9,3,4,892.81,615.84,382.63
76987,20240217,636,72,1,1,1,4,560.16,215.96,0.0
76988,20240916,201,41,3,3,1,8,1431.12,621.84,0.0
76989,20230112,442,54,5,8,1,2,58.91,41.42,14.73
76990,20250920,790,145,2,6,3,3,351.66,179.34,0.0
76991,20260310,658,29,3,8,4,3,832.08,521.19,0.0
76992,20240415,563,26,6,4,1,3,123.42,72.33,0.0
76993,20240206,472,1,2,2,1,3,92.61,63.75,0.0
76994,20240730,97,141,4,3,4,6,1810.68,893.28,0.0
76995,20230705,159,148,1,2,3,2,276.68,118.94,0.0
76996,20231231,183,83,2,4,4,2,41.73,22.8,10.43
76997,20260425,113,75,1,6,1,3,339.44,192.39,17.86
76998,20251222,80,134,3,5,1,14,3331.72,1691.62,0.0
76999,20240928,178,33,1,6,1,3,615.49,316.8,108.62
77000,20250517,81,119,4,1,1,3,824.82,532.98,0.0
77001,20230316,563,26,3,4,1,6,246.84,144.66,0.0
77002,20250813,416,124,2,8,1,3,347.44,155.34,38.6
77003,20231009,650,142,1,1,1,2,270.86,157.52,14.26
77004,20230806,155,57,5,7,2,4,638.44,460.36,33.6
77005,20240601,511,34,2,10,1,2,183.52,146.38,45.88
77006,20240616,623,45,3,10,1,1,190.11,96.96,0.0
77007,20241212,731,77,4,3,1,5,2127.3,830.3,0.0
77008,20230120,208,65,2,5,4,6,1108.25,579.24,58.33
77009,20250421,265,10,6,4,1,6,1346.27,877.56,149.59
77010,20231215,714,67,1,3,1,4,119.72,65.56,0.0
77011,20260311,562,57,5,3,1,4,755.08,448.4,0.0
77012,20230605,555,10,2,2,1,4,452.88,202.6,0.0
77013,20251221,129,34,2,3,1,5,1428.85,838.7,0.0
77014,20260609,49,70,2,1,1,2,394.4,230.4,0.0
77015,20250721,564,33,1,2,3,4,571.52,299.24,0.0
77016,20250505,744,17,2,7,1,1,99.0,44.55,0.0
77017,20260402,457,52,3,8,2,1,60.47,30.65,0.0
77018,20240910,548,66,3,2,3,2,399.93,196.54,21.05
77019,20230710,779,134,1,10,2,5,674.85,406.05,0.0
77020,20230818,311,47,3,9,1,4,1153.6,569.72,288.4
77021,20250701,776,56,3,1,1,3,280.95,126.99,0.0
77022,20240429,350,37,2,10,3,2,390.56,196.64,0.0
77023,20260510,63,97,2,3,1,3,165.64,87.24,8.72
77024,20241025,96,2,3,5,1,2,409.7,195.36,0.0
77025,20251022,305,38,2,3,1,3,549.96,367.29,0.0
77026,20230710,349,118,6,3,1,3,902.46,423.36,0.0
77027,20240207,634,80,1,2,1,10,1254.95,642.6,66.05
77028,20241118,266,117,1,9,1,5,1299.85,894.05,0.0
77029,20250322,501,72,2,4,4,3,401.47,350.76,100.37
77030,20240723,441,69,6,8,4,1,334.72,162.19,0.0
77031,20240802,450,7,2,8,1,2,722.74,351.92,0.0
77032,20260424,459,43,2,1,1,5,198.46,122.5,10.44
77033,20230824,447,43,6,2,3,7,418.32,269.78,0.0
77034,20250905,49,70,4,5,4,1,197.2,115.2,0.0
77035,20250208,526,65,2,9,1,4,63.68,30.6,7.08
77036,20240706,324,118,6,6,3,3,536.14,257.55,94.61
77037,20240221,122,52,1,3,1,4,734.62,461.76,38.66
77038,20240914,780,125,1,6,1,4,296.55,178.44,15.61
77039,20250321,251,45,1,4,1,3,1052.85,476.25,0.0
77040,20240411,413,54,2,5,1,5,469.96,288.05,24.74
77041,20260214,256,26,4,2,1,6,584.66,330.78,64.96
77042,20250119,342,48,2,1,4,10,1024.7,575.1,0.0
77043,20230812,42,38,4,5,1,3,663.98,357.96,73.78
77044,20240405,347,59,3,10,1,2,117.32,46.74,0.0
77045,20260324,791,31,2,7,1,3,548.09,318.15,137.02
77046,20251201,17,122,1,8,1,2,462.4,194.44,0.0
77047,20250612,613,99,3,2,1,2,73.84,40.2,18.46
77048,20240811,630,5,2,7,2,2,679.58,295.54,0.0
77049,20250502,143,10,1,6,3,8,2206.96,1273.12,0.0
77050,20230906,500,35,3,9,4,3,1183.86,498.57,0.0
77051,20250612,198,109,4,7,4,2,123.58,66.16,0.0
77052,20241213,359,96,2,4,1,2,266.49,128.62,47.03
77053,20230520,120,130,1,4,1,3,562.26,355.32,0.0
77054,20260327,685,131,2,7,1,3,424.95,285.69,0.0
77055,20230925,486,75,2,1,1,4,817.08,504.6,0.0
77056,20260521,45,59,2,6,1,2,485.53,266.34,53.95
77057,20230605,511,34,1,8,1,4,412.92,292.76,45.88
77058,20250510,441,69,5,10,3,3,953.95,486.57,50.21
77059,20250306,56,15,1,9,1,2,532.04,275.56,0.0
77060,20251021,119,60,3,9,1,5,1168.54,869.9,500.8
77061,20240709,758,2,1,3,1,2,697.0,273.74,0.0
77062,20240810,68,12,5,3,1,3,53.52,33.51,0.0
77063,20241206,139,126,2,2,1,2,765.78,305.98,0.0
77064,20230118,756,10,3,10,1,4,1498.15,705.4,78.85
77065,20240831,208,65,1,3,1,6,1049.92,579.24,116.66
77066,20251003,767,52,2,7,1,3,89.94,49.56,0.0
77067,20250605,454,78,4,9,1,2,614.84,349.2,32.36
77068,20250808,553,9,6,2,1,3,206.97,108.0,0.0
77069,20230712,304,61,3,5,4,20,1440.0,834.8,0.0
77070,20230902,286,147,1,5,2,6,1906.02,782.7,0.0
77071,20231207,395,141,1,9,2,2,760.78,323.36,0.0
77072,20230327,659,141,5,3,4,4,629.13,256.92,33.11
77073,20240202,484,134,6,7,3,2,27.74,16.88,3.08
77074,20251208,165,49,2,9,4,3,669.12,282.6,0.0
77075,20260619,408,35,2,8,1,4,298.68,180.68,0.0
77076,20240628,513,22,1,3,2,2,510.46,241.42,0.0
77077,20251021,432,65,3,8,2,1,269.02,113.6,0.0
77078,20240602,735,33,3,7,1,4,488.04,203.36,0.0
77079,20230308,175,139,1,7,3,2,546.43,296.32,60.71
77080,20241204,285,83,2,3,1,2,409.78,204.76,0.0
77081,20240702,447,43,2,5,4,3,170.32,115.62,8.96
77082,20240609,48,13,3,9,1,1,76.9,32.29,0.0
77083,20260610,507,127,2,2,2,1,252.97,123.09,13.31
77084,20251227,39,82,5,9,1,3,242.42,126.21,12.76
77085,20230127,644,39,1,1,1,2,749.17,354.34,132.21
77086,20250131,594,40,6,10,1,5,466.05,268.65,0.0
77087,20240312,236,93,1,2,1,2,760.66,318.46,0.0
77088,20251202,469,35,6,7,2,1,161.37,114.06,0.0
77089,20240326,105,131,2,5,1,4,1444.72,653.48,76.04
77090,20241123,710,139,1,9,1,3,156.42,61.44,0.0
77091,20260117,500,35,6,2,1,5,1973.1,830.95,0.0
77092,20240919,326,104,4,9,1,5,1337.6,813.55,0.0
77093,20230801,536,130,3,9,1,2,464.3,253.02,0.0
77094,20260521,351,8,1,6,4,6,2093.34,996.9,0.0
77095,20250614,572,99,2,9,1,3,288.24,175.53,0.0
77096,20250121,637,25,2,3,1,1,66.02,40.24,7.34
77097,20230802,438,44,4,7,3,6,245.94,158.52,0.0
77098,20240624,115,134,1,10,2,2,516.64,335.56,0.0
77099,20230117,425,96,5,4,1,3,420.47,241.35,46.72
77100,20260409,180,47,1,2,2,7,166.65,117.53,8.77
77101,20260424,232,136,5,6,1,4,1135.16,515.92,0.0
77102,20260116,294,71,3,1,1,4,1238.76,705.2,218.6
77103,20251102,122,52,4,6,1,3,579.96,346.32,0.0
77104,20250507,791,31,6,2,1,1,228.37,106.05,0.0
77105,20260510,291,47,3,5,1,7,1247.26,561.19,0.0
77106,20250119,667,117,1,5,1,5,534.65,225.05,0.0
77107,20230904,685,131,3,3,1,3,382.46,285.69,42.5
77108,20260126,284,14,1,7,1,3,47.91,20.49,0.0
77109,20240105,176,30,3,8,1,10,1551.8,848.3,0.0
77110,20230531,393,31,5,1,1,5,112.15,47.95,0.0
77111,20250307,373,55,2,7,4,3,720.51,448.95,0.0
77112,20260427,22,109,4,4,3,6,632.76,309.0,0.0
77113,20241119,546,121,3,6,2,2,130.72,85.14,0.0
77114,20250726,456,7,1,9,2,2,438.48,224.98,0.0
77115,20230827,466,22,3,3,1,5,1573.3,747.2,0.0
77116,20230807,35,88,2,8,1,5,81.1,57.05,0.0
77117,20260216,73,115,6,8,1,1,197.52,89.65,21.95
77118,20240706,288,83,1,2,1,3,74.61,49.44,13.17
77119,20240815,634,80,1,1,3,3,376.48,192.78,19.81
77120,20260204,705,141,2,1,1,3,719.07,453.45,0.0
77121,20240602,309,4,1,6,3,2,432.37,283.96,108.09
77122,20250713,421,111,4,6,3,4,330.16,152.16,0.0
77123,20230613,2,35,1,2,1,2,217.58,148.44,0.0
77124,20230908,316,85,4,10,1,3,732.0,393.18,0.0
77125,20240522,153,81,3,8,1,3,269.97,188.61,0.0
77126,20260103,349,118,1,3,1,3,902.46,423.36,0.0
77127,20230807,627,103,2,10,3,1,323.38,148.64,0.0
77128,20230704,699,72,3,9,1,3,197.73,79.17,0.0
77129,20251203,700,87,3,3,1,5,796.1,484.7,0.0
77130,20260323,655,62,3,1,1,2,141.88,59.42,0.0
77131,20240831,701,108,6,2,1,2,200.3,108.2,0.0
77132,20250522,668,18,3,4,1,1,120.7,49.46,0.0
77133,20241006,132,135,2,1,3,3,348.54,198.51,0.0
77134,20240108,310,129,2,1,1,3,213.51,122.91,0.0
77135,20240820,265,10,1,7,2,3,747.93,438.78,0.0
77136,20260323,587,52,3,9,2,3,779.99,464.94,41.05
77137,20260610,493,5,2,5,1,7,640.08,355.74,0.0
