AvailabilityKey,DateKey,ProductKey,WarehouseKey,AvailabilityPct,InStockFlag
17117,20250310,279,5,89.4,1
17118,20251006,280,3,99.7,1
17119,20240114,292,8,76.1,1
17120,20230824,793,2,94.7,1
17121,20230220,497,9,84.7,1
17122,20250302,384,6,88.6,1
17123,20231001,257,5,96.2,1
17124,20230807,172,9,68.9,1
17125,20250220,91,5,98.9,1
17126,20230920,732,1,89.0,1
17127,20251015,353,8,90.7,1
17128,20260112,264,6,97.1,1
17129,20231114,11,10,77.7,1
17130,20240110,495,3,96.2,1
17131,20240828,607,5,84.1,1
17132,20241010,85,9,92.6,1
17133,20251029,462,2,96.0,1
17134,20240504,763,1,90.7,1
17135,20251105,729,4,98.1,1
17136,20230713,274,2,83.0,1
17137,20240804,227,7,87.4,1
17138,20240112,285,9,97.5,1
17139,20240920,61,4,92.3,1
17140,20240404,328,8,97.7,1
17141,20250226,539,1,69.4,1
17142,20230727,141,2,71.6,1
17143,20260613,189,2,93.7,1
17144,20240614,169,4,92.0,1
17145,20260515,268,2,88.8,1
17146,20231217,753,4,74.9,1
17147,20250328,131,6,95.2,1
17148,20241221,163,6,52.6,1
17149,20250925,405,1,83.7,1
17150,20240826,683,10,68.5,1
17151,20230727,655,6,83.5,1
17152,20260522,57,1,96.7,1
17153,20240610,459,4,72.8,1
17154,20250323,228,1,97.7,1
17155,20231205,246,2,78.9,1
17156,20240402,254,3,97.5,1
17157,20230120,280,8,74.9,1
17158,20240430,673,10,97.7,1
17159,20250920,233,3,94.6,1
17160,20260409,208,4,79.5,1
17161,20250131,325,5,96.1,1
17162,20230828,255,9,95.3,1
17163,20250706,63,5,89.8,1
17164,20250415,633,5,92.0,1
17165,20240124,545,3,94.1,1
17166,20230102,675,5,92.4,1
17167,20251222,449,2,85.2,1
17168,20230419,75,3,88.9,1
17169,20241007,477,6,96.0,1
17170,20240713,613,7,82.0,1
17171,20241116,256,7,89.5,1
17172,20230519,518,10,96.1,1
17173,20230829,716,5,64.5,1
17174,20230831,45,4,77.7,1
17175,20241023,610,4,82.0,1
17176,20250608,624,2,56.3,1
17177,20250306,363,10,92.4,1
17178,20240504,732,8,95.9,1
17179,20240316,315,4,92.0,1
17180,20250914,379,3,99.6,1
17181,20250311,235,1,95.9,1
17182,20240202,279,1,83.6,1
17183,20230303,91,3,75.4,1
17184,20250916,553,9,96.1,1
17185,20230926,672,1,79.1,1
17186,20231120,597,10,80.5,1
17187,20231015,378,4,98.4,1
17188,20240523,405,1,97.6,1
17189,20251201,754,6,99.4,1
17190,20231125,399,9,90.3,1
17191,20230325,104,5,88.9,1
17192,20240717,71,10,54.0,1
17193,20240803,216,7,55.6,1
17194,20250226,147,7,96.0,1
17195,20240816,346,1,87.5,1
17196,20260115,354,6,98.7,1
17197,20230702,533,6,97.5,1
17198,20230831,290,3,93.1,1
17199,20240506,669,4,76.0,1
17200,20260622,647,3,79.4,1
17201,20240308,24,8,98.3,1
17202,20240116,244,1,92.9,1
17203,20241219,339,4,87.4,1
17204,20230628,268,10,74.4,1
17205,20250406,618,1,80.7,1
17206,20250306,350,1,94.4,1
17207,20240405,410,5,96.1,1
17208,20240822,84,7,91.4,1
17209,20251102,314,7,87.8,1
17210,20250417,223,4,56.1,1
17211,20251129,644,5,82.7,1
17212,20240922,360,9,80.9,1
17213,20241110,551,10,68.8,1
17214,20250813,264,5,89.2,1
17215,20230529,716,8,54.9,1
17216,20251207,550,3,95.0,1
17217,20240214,660,1,76.2,1
17218,20251111,504,10,90.4,1
17219,20240703,450,8,93.2,1
17220,20241102,665,1,98.6,1
17221,20250206,191,8,71.0,1
17222,20250603,150,5,66.2,1
17223,20240305,672,3,81.5,1
17224,20240328,104,7,92.1,1
17225,20250630,786,9,92.4,1
17226,20240427,561,10,89.9,1
17227,20230920,312,6,91.8,1
17228,20240125,285,7,92.5,1
17229,20250806,417,2,98.0,1
17230,20240103,355,7,93.6,1
17231,20260115,116,2,76.7,1
17232,20260322,212,1,69.8,1
17233,20230509,512,10,97.8,1
17234,20240616,79,2,97.1,1
17235,20240821,524,4,93.4,1
17236,20240319,436,2,83.6,1
17237,20250324,767,3,85.3,1
17238,20250109,372,3,82.3,1
17239,20240703,363,9,98.7,1
17240,20250725,707,1,92.0,1
17241,20250726,296,6,95.3,1
17242,20241229,769,4,93.9,1
17243,20240813,145,10,90.1,1
17244,20240218,148,9,89.3,1
17245,20250703,615,6,64.6,1
17246,20241122,618,7,78.5,1
17247,20230405,798,9,97.9,1
17248,20230310,484,3,86.2,1
17249,20240530,771,5,98.2,1
17250,20230817,289,2,91.8,1
17251,20260324,313,8,96.4,1
17252,20240511,103,6,68.7,1
17253,20240121,669,2,96.5,1
17254,20250509,33,1,86.8,1
17255,20230414,456,9,95.8,1
17256,20241104,147,4,91.6,1
17257,20240129,702,9,94.8,1
17258,20240119,304,2,90.9,1
17259,20241124,103,7,91.4,1
17260,20260217,651,4,84.0,1
17261,20230925,271,3,78.2,1
17262,20231105,735,8,62.6,1
17263,20231215,222,2,95.8,1
17264,20230609,135,8,88.2,1
17265,20231120,180,4,86.3,1
17266,20231216,332,10,96.4,1
17267,20260530,386,3,95.4,1
17268,20240623,670,10,99.6,1
17269,20250601,479,9,95.2,1
17270,20231115,31,10,96.9,1
17271,20240111,441,2,98.4,1
17272,20260206,109,2,90.4,1
17273,20260124,324,5,96.0,1
17274,20230512,399,6,74.9,1
17275,20240628,81,6,76.9,1
17276,20250106,293,7,93.8,1
17277,20230608,691,4,96.5,1
17278,20260318,381,3,92.9,1
17279,20240531,611,6,93.9,1
17280,20241218,290,6,85.5,1
17281,20230126,725,5,98.1,1
17282,20230624,506,4,72.5,1
17283,20240222,524,6,90.4,1
17284,20230322,37,8,88.2,1
17285,20250115,725,4,84.7,1
17286,20240331,187,10,79.7,1
17287,20250918,770,2,89.8,1
17288,20250927,720,1,97.6,1
17289,20250824,645,2,99.4,1
17290,20230602,361,7,81.7,1
17291,20230622,85,6,99.0,1
17292,20240830,648,8,77.9,1
17293,20250121,89,3,76.4,1
17294,20260605,190,4,93.9,1
17295,20240723,102,3,90.5,1
17296,20230419,285,5,98.2,1
17297,20230925,686,6,71.6,1
17298,20230622,324,5,88.7,1
17299,20240731,13,6,93.8,1
17300,20260630,58,1,94.1,1
17301,20251115,769,9,77.4,1
17302,20230224,271,6,99.1,1
17303,20240711,60,7,95.9,1
17304,20250103,407,1,93.5,1
17305,20230924,227,10,99.8,1
17306,20230511,284,10,99.3,1
17307,20260309,219,1,85.1,1
17308,20241124,553,5,83.9,1
17309,20251124,520,10,95.8,1
17310,20241201,43,7,95.7,1
17311,20260626,710,4,92.4,1
17312,20240920,350,8,87.8,1
17313,20250822,117,1,92.5,1
17314,20251104,58,2,67.4,1
17315,20230612,191,5,98.6,1
17316,20240225,437,7,84.1,1
17317,20240525,613,2,97.5,1
17318,20250112,633,4,85.6,1
17319,20250923,33,5,86.9,1
17320,20260406,361,4,85.4,1
17321,20240201,231,10,86.4,1
17322,20250917,107,2,88.3,1
17323,20240523,477,2,93.2,1
17324,20230615,320,7,70.6,1
17325,20260107,109,7,77.9,1
17326,20240124,7,7,94.6,1
17327,20230829,649,6,84.0,1
17328,20231102,262,7,96.4,1
17329,20250703,287,9,83.9,1
17330,20240625,46,5,79.6,1
17331,20230211,436,1,83.7,1
17332,20240922,325,1,94.4,1
17333,20241004,161,3,75.8,1
17334,20250619,207,1,88.6,1
17335,20241129,735,8,85.7,1
17336,20230521,572,9,91.9,1
17337,20250509,166,3,79.2,1
17338,20240204,83,3,94.5,1
17339,20230414,419,10,98.8,1
17340,20250518,223,6,89.3,1
17341,20240719,141,5,90.0,1
17342,20241212,387,5,98.8,1
17343,20241103,597,7,100.0,1
17344,20260103,60,1,98.1,1
17345,20240726,308,6,93.3,1
17346,20230919,352,2,91.6,1
17347,20240906,237,1,83.2,1
17348,20251024,8,2,79.5,1
17349,20260514,453,5,68.1,1
17350,20230304,775,8,99.2,1
17351,20260518,134,4,73.4,1
17352,20240809,593,2,79.5,1
17353,20240618,557,10,90.0,1
17354,20250209,37,10,53.2,1
17355,20240420,702,6,88.4,1
17356,20231228,798,3,98.6,1
17357,20250928,106,3,95.4,1
17358,20230923,162,8,96.7,1
17359,20260326,417,2,94.2,1
17360,20260618,731,10,96.0,1
17361,20231011,311,10,98.0,1
17362,20240427,30,5,99.0,1
17363,20260212,619,7,87.3,1
17364,20240702,782,1,88.7,1
17365,20250906,121,7,98.2,1
17366,20230529,575,9,94.3,1
17367,20240701,639,1,88.2,1
17368,20250222,293,2,76.1,1
17369,20250117,686,7,79.4,1
17370,20240201,339,8,90.3,1
17371,20251028,231,6,81.1,1
17372,20230903,222,10,70.2,1
17373,20250116,80,2,88.2,1
17374,20240506,8,2,82.9,1
17375,20230924,552,1,98.4,1
17376,20230309,715,8,80.8,1
17377,20260227,629,8,97.2,1
17378,20240316,313,9,81.4,1
17379,20230531,518,2,94.1,1
17380,20230505,270,7,60.0,1
17381,20251027,520,5,90.3,1
17382,20230726,378,10,92.8,1
17383,20240317,581,10,84.7,1
17384,20250511,167,10,72.8,1
17385,20230809,538,10,84.3,1
17386,20250612,543,10,95.2,1
17387,20240923,731,9,97.4,1
17388,20230110,697,7,88.9,1
17389,20230623,593,3,80.0,1
17390,20250609,575,10,94.1,1
17391,20251117,756,8,99.0,1
17392,20241217,590,5,99.1,1
17393,20240522,62,10,93.7,1
17394,20240818,112,4,95.3,1
17395,20231021,329,1,78.9,1
17396,20230805,433,10,84.2,1
17397,20230602,213,7,93.5,1
17398,20260302,288,4,76.2,1
17399,20250206,799,5,62.6,1
17400,20240309,754,1,87.2,1
17401,20240306,789,3,97.0,1
17402,20240925,537,7,99.5,1
17403,20240609,34,1,87.1,1
17404,20260128,377,8,95.8,1
17405,20241009,199,5,90.9,1
17406,20260507,479,1,95.4,1
17407,20241024,741,7,82.7,1
17408,20240221,440,3,93.6,1
17409,20240908,133,4,95.3,1
17410,20240828,651,3,85.9,1
17411,20260621,51,9,85.3,1
17412,20240221,252,8,89.8,1
17413,20260506,351,10,63.0,1
17414,20250128,438,6,94.6,1
17415,20241204,48,5,94.1,1
17416,20250510,66,9,79.0,1
17417,20241205,537,4,94.5,1
17418,20240211,66,6,87.3,1
17419,20241212,575,6,93.3,1
17420,20241211,691,4,97.6,1
17421,20240329,746,8,75.4,1
17422,20250729,508,5,91.6,1
17423,20240519,484,1,98.9,1
17424,20240905,153,5,71.9,1
17425,20230518,97,10,97.7,1
17426,20240822,132,1,99.1,1
17427,20240212,203,3,93.6,1
17428,20230512,35,2,85.2,1
17429,20240624,253,5,92.0,1
17430,20240625,340,1,89.0,1
17431,20240910,725,5,95.9,1
17432,20241023,450,4,97.7,1
17433,20240830,492,7,93.1,1
17434,20250411,530,7,80.5,1
17435,20240119,694,9,92.9,1
17436,20241007,509,9,66.6,1
17437,20240827,397,9,96.6,1
17438,20250714,663,8,88.7,1
17439,20250611,649,6,92.2,1
17440,20251227,91,2,96.3,1
17441,20240217,669,5,87.0,1
17442,20260311,293,10,91.1,1
17443,20260501,109,1,86.3,1
17444,20240428,254,7,87.1,1
17445,20250112,498,2,92.3,1
17446,20230228,613,1,97.2,1
17447,20230914,83,8,97.8,1
17448,20240625,43,9,70.5,1
17449,20230329,30,2,98.8,1
17450,20231221,184,9,95.7,1
17451,20250215,691,1,99.0,1
17452,20250502,758,8,96.6,1
17453,20260303,711,10,91.1,1
17454,20251128,178,9,95.9,1
17455,20230410,479,1,90.7,1
17456,20240907,10,7,83.2,1
17457,20251214,169,3,82.6,1
17458,20230224,83,9,80.4,1
17459,20260206,770,3,92.2,1
17460,20240327,503,1,99.7,1
17461,20240919,377,2,94.3,1
17462,20250119,309,1,91.4,1
17463,20230822,578,3,95.9,1
17464,20250801,800,5,97.9,1
17465,20240325,103,2,84.9,1
17466,20231125,340,10,97.9,1
17467,20260208,334,8,98.6,1
17468,20230223,453,5,94.5,1
17469,20251213,243,3,75.3,1
17470,20230630,93,5,98.1,1
17471,20250815,326,9,91.4,1
17472,20241225,464,5,91.0,1
17473,20240511,76,3,74.3,1
17474,20240310,713,6,94.5,1
17475,20250918,739,7,95.4,1
17476,20240419,526,7,95.4,1
17477,20231030,533,10,96.3,1
17478,20230506,384,3,89.3,1
17479,20230927,419,3,78.6,1
17480,20251214,403,7,72.0,1
17481,20240123,666,9,76.8,1
17482,20250812,134,8,79.0,1
17483,20231114,385,1,73.5,1
17484,20240712,95,5,81.5,1
17485,20251118,771,6,92.8,1
17486,20241024,98,8,83.6,1
17487,20250805,471,10,99.2,1
17488,20260101,435,1,80.8,1
17489,20250123,150,3,91.3,1
17490,20250612,757,8,98.4,1
17491,20240106,90,5,82.3,1
17492,20240921,571,6,83.8,1
17493,20230520,338,9,97.1,1
17494,20240126,124,4,50.1,1
17495,20260515,204,7,81.0,1
17496,20250830,449,8,80.4,1
17497,20230927,774,3,93.0,1
17498,20260211,313,4,92.4,1
17499,20250525,334,10,96.2,1
17500,20251124,284,9,98.2,1
17501,20230305,710,6,93.6,1
17502,20250816,454,5,64.8,1
17503,20250420,150,9,96.5,1
17504,20260209,443,2,91.0,1
17505,20240114,784,5,77.8,1
17506,20230521,153,9,85.0,1
17507,20251011,153,1,97.6,1
17508,20251019,456,5,88.5,1
17509,20250819,170,1,74.9,1
17510,20240529,425,2,92.3,1
17511,20260607,263,8,59.1,1
17512,20250929,15,2,76.1,1
17513,20251013,669,8,85.6,1
17514,20260123,685,3,76.8,1
17515,20240210,378,9,73.8,1
17516,20250814,328,4,74.5,1
17517,20260627,477,8,90.3,1
17518,20231125,44,3,90.8,1
17519,20260515,34,1,77.7,1
17520,20251102,180,10,87.7,1
17521,20241219,675,6,50.7,1
17522,20240825,400,6,85.1,1
17523,20260608,379,7,98.0,1
17524,20260227,340,4,85.8,1
17525,20230102,180,3,95.4,1
17526,20240728,468,10,97.6,1
17527,20250611,270,4,89.1,1
17528,20240913,247,8,98.8,1
17529,20230909,383,8,96.9,1
17530,20240305,559,9,82.7,1
17531,20240717,384,4,86.8,1
17532,20240517,618,6,83.9,1
17533,20240704,458,3,95.8,1
17534,20250826,162,9,80.4,1
17535,20230218,627,9,82.6,1
17536,20250524,608,7,88.9,1
17537,20250129,129,3,98.4,1
17538,20230225,780,5,91.1,1
17539,20240509,621,4,88.3,1
17540,20250613,573,6,81.5,1
17541,20260510,489,4,84.4,1
17542,20260227,653,5,97.3,1
17543,20241125,500,9,96.8,1
17544,20230307,400,10,79.8,1
17545,20230620,580,2,87.9,1
17546,20251205,340,1,97.1,1
17547,20230312,666,5,93.6,1
17548,20230426,625,6,96.5,1
17549,20231025,352,9,96.6,1
17550,20231112,209,10,87.5,1
17551,20241127,432,8,73.7,1
17552,20231222,191,8,97.3,1
17553,20240526,630,2,90.5,1
17554,20230315,402,7,82.6,1
17555,20250421,143,8,98.9,1
17556,20230811,10,6,99.8,1
17557,20260620,414,7,88.5,1
17558,20240530,85,8,91.0,1
17559,20260227,63,4,92.0,1
17560,20260102,719,10,93.5,1
17561,20260108,20,2,88.0,1
17562,20230222,410,9,87.4,1
17563,20240101,195,8,90.2,1
17564,20230524,606,10,82.9,1
17565,20250413,79,7,88.2,1
17566,20250725,288,3,86.4,1
17567,20260408,545,4,77.9,1
17568,20250824,743,10,96.7,1
17569,20230325,672,9,89.6,1
17570,20260523,303,6,95.2,1
17571,20230620,418,3,85.5,1
17572,20260323,653,3,99.5,1
17573,20260615,92,1,86.0,1
17574,20241113,437,3,96.7,1
17575,20240326,21,7,86.8,1
17576,20250715,277,3,84.8,1
17577,20240504,499,10,95.2,1
17578,20250327,771,7,76.8,1
17579,20230304,383,8,87.0,1
17580,20240315,137,4,99.9,1
17581,20240718,751,5,97.0,1
17582,20251103,383,4,91.4,1
17583,20250523,290,6,82.2,1
17584,20250520,627,6,68.3,1
17585,20250511,713,2,90.0,1
17586,20260527,420,2,93.1,1
17587,20230831,437,9,87.0,1
17588,20240831,212,8,90.1,1
17589,20241210,325,3,94.2,1
17590,20260303,270,3,98.7,1
17591,20250511,413,6,93.5,1
17592,20250602,331,3,85.7,1
17593,20231226,15,4,96.7,1
17594,20250625,188,7,67.6,1
17595,20230625,732,8,88.2,1
17596,20240413,267,5,89.7,1
17597,20231031,325,6,92.1,1
17598,20240902,525,2,99.8,1
17599,20240324,449,6,93.8,1
17600,20260617,9,2,69.3,1
17601,20241120,305,7,99.7,1
17602,20260113,445,5,94.1,1
17603,20260115,382,3,92.5,1
17604,20230629,255,6,88.6,1
17605,20260619,545,1,95.0,1
17606,20250424,333,8,90.0,1
17607,20231109,435,10,98.4,1
17608,20231113,262,7,81.4,1
17609,20260516,462,1,89.5,1
17610,20241225,58,4,88.0,1
17611,20251117,291,10,84.5,1
17612,20240605,186,6,34.6,1
17613,20260222,58,8,89.5,1
17614,20230708,695,4,69.4,1
17615,20260610,67,4,87.6,1
17616,20250822,418,4,89.6,1
17617,20230901,600,7,98.8,1
17618,20241115,519,5,78.8,1
17619,20230811,42,7,71.7,1
17620,20241204,296,7,94.4,1
17621,20250811,13,10,97.6,1
17622,20240806,607,6,93.3,1
17623,20250811,291,3,67.5,1
17624,20230122,208,8,98.0,1
17625,20240512,507,6,93.0,1
17626,20230215,385,4,94.2,1
17627,20240919,323,2,78.1,1
17628,20260210,418,10,94.8,1
17629,20230817,695,8,98.3,1
17630,20230703,378,2,76.7,1
17631,20250819,319,9,72.4,1
17632,20230328,735,5,82.1,1
17633,20251222,487,2,81.8,1
17634,20240218,556,5,98.5,1
17635,20240514,355,5,96.7,1
17636,20250802,615,10,93.1,1
17637,20230504,293,3,93.9,1
17638,20250310,320,5,88.3,1
17639,20230319,91,2,98.2,1
17640,20250418,690,2,78.4,1
17641,20230221,731,10,96.0,1
17642,20230524,407,2,94.0,1
17643,20241211,538,9,95.7,1
17644,20230801,345,3,93.1,1
17645,20250122,255,10,76.5,1
17646,20250419,477,6,96.9,1
17647,20231018,782,7,88.8,1
17648,20240829,61,5,85.3,1
17649,20230607,133,4,89.5,1
17650,20230710,487,9,97.3,1
17651,20260410,379,1,91.8,1
17652,20251010,462,1,95.3,1
17653,20241120,148,6,98.2,1
17654,20241015,121,1,94.9,1
17655,20251030,185,6,97.0,1
17656,20240927,657,3,97.1,1
17657,20250416,701,7,84.1,1
17658,20230111,444,1,91.3,1
17659,20250326,490,4,80.9,1
17660,20250116,254,4,89.0,1
17661,20240411,447,8,88.3,1
17662,20230421,300,1,94.8,1
17663,20230331,67,6,88.2,1
17664,20230420,269,4,96.5,1
17665,20240821,6,7,88.0,1
17666,20230916,784,4,85.5,1
17667,20230709,281,8,91.9,1
17668,20240322,608,10,98.5,1
17669,20241125,558,7,86.3,1
17670,20240215,468,2,87.1,1
17671,20230916,659,4,83.7,1
17672,20240203,198,1,99.2,1
17673,20230618,735,2,75.0,1
17674,20250727,29,9,84.4,1
17675,20230918,439,9,82.2,1
17676,20231027,745,4,72.1,1
17677,20230328,12,2,96.8,1
17678,20241102,375,3,91.8,1
17679,20260401,440,6,97.3,1
17680,20260204,162,7,96.2,1
17681,20250910,666,3,85.1,1
17682,20250823,619,4,43.8,1
17683,20250915,577,8,91.3,1
17684,20230309,264,7,81.2,1
17685,20250314,53,10,92.5,1
17686,20240412,430,3,87.1,1
17687,20240114,162,8,92.7,1
17688,20241220,714,2,90.9,1
17689,20230713,749,5,95.3,1
17690,20231228,31,10,94.0,1
17691,20250407,625,9,88.2,1
17692,20240906,234,3,71.4,1
17693,20250309,245,9,99.0,1
17694,20240626,350,7,90.6,1
17695,20250403,768,4,98.7,1
17696,20240510,52,6,48.0,1
17697,20230712,321,9,95.1,1
17698,20250517,534,9,74.9,1
17699,20240304,659,3,99.7,1
17700,20241127,646,9,95.3,1
17701,20230331,552,3,62.1,1
17702,20260608,769,4,66.4,1
17703,20240805,663,1,90.4,1
17704,20260308,207,6,78.3,1
17705,20240314,642,1,96.2,1
17706,20251229,785,6,91.6,1
17707,20240626,678,2,89.8,1
17708,20240506,1,1,86.9,1
17709,20230925,557,5,94.1,1
17710,20230131,621,1,80.2,1
17711,20230824,176,7,64.7,1
17712,20250217,82,3,96.3,1
17713,20260126,514,9,97.7,1
17714,20230911,271,5,90.6,1
17715,20260124,650,8,80.1,1
17716,20230303,147,2,92.8,1
17717,20250226,353,5,93.1,1
17718,20230524,327,3,86.6,1
17719,20230305,355,5,81.2,1
17720,20251117,347,10,80.6,1
17721,20251026,350,9,99.4,1
17722,20241229,640,6,92.3,1
17723,20240124,317,4,81.3,1
17724,20230419,339,5,95.4,1
17725,20241225,122,4,93.5,1
17726,20230325,574,1,94.2,1
17727,20240405,550,9,99.7,1
17728,20231218,170,7,92.1,1
17729,20230911,673,7,81.8,1
17730,20240525,303,7,90.6,1
17731,20260428,286,5,92.1,1
17732,20250603,251,8,94.1,1
17733,20230203,24,10,87.3,1
17734,20260609,740,8,88.3,1
17735,20231125,569,7,97.7,1
17736,20250723,57,5,83.5,1
17737,20250319,708,8,88.0,1
17738,20230620,111,3,97.6,1
17739,20260225,611,8,90.8,1
17740,20250325,303,9,91.0,1
17741,20250929,434,10,82.6,1
17742,20231004,275,5,94.6,1
17743,20230924,439,10,72.9,1
17744,20250424,549,1,74.3,1
17745,20230622,232,1,97.7,1
17746,20230822,546,4,91.7,1
17747,20250716,374,4,94.6,1
17748,20250522,474,10,79.9,1
17749,20230923,555,2,91.1,1
17750,20231202,608,5,86.5,1
17751,20250428,81,6,77.1,1
17752,20240908,504,2,97.0,1
17753,20240311,656,9,71.4,1
17754,20250302,396,6,95.5,1
17755,20230522,317,6,53.9,1
17756,20230123,376,2,82.5,1
17757,20240226,366,6,85.7,1
17758,20260219,449,5,82.6,1
17759,20231019,792,10,92.6,1
17760,20231109,628,5,88.0,1
17761,20250501,554,2,89.8,1
17762,20230616,68,10,92.4,1
17763,20250210,685,3,90.8,1
17764,20250506,436,2,98.5,1
17765,20260314,325,5,79.7,1
17766,20230401,487,5,95.6,1
17767,20250824,398,9,70.3,1
17768,20250501,494,7,95.4,1
17769,20240624,333,1,83.1,1
17770,20241026,167,8,69.3,1
17771,20250512,696,9,94.9,1
17772,20230330,400,9,93.8,1
17773,20230825,581,3,73.5,1
17774,20240508,12,2,84.9,1
17775,20250925,100,6,86.3,1
17776,20240214,545,6,89.1,1
17777,20250430,433,3,90.6,1
17778,20230423,224,4,86.6,1
17779,20230122,213,2,95.1,1
17780,20230925,45,6,84.3,1
17781,20230925,334,5,89.5,1
17782,20250331,518,1,98.8,1
17783,20251022,513,9,88.2,1
17784,20240428,185,8,97.5,1
17785,20230130,409,1,85.7,1
17786,20250808,276,8,98.8,1
17787,20250714,292,6,93.7,1
17788,20230228,597,4,91.5,1
17789,20230221,280,8,88.3,1
17790,20240112,85,5,97.4,1
17791,20230316,177,1,78.4,1
17792,20260130,527,10,95.7,1
17793,20251020,99,9,85.6,1
17794,20260224,414,5,96.1,1
17795,20240822,178,8,88.2,1
17796,20260527,239,4,98.8,1
17797,20240616,128,9,87.9,1
17798,20241211,377,1,85.9,1
17799,20230417,316,3,83.6,1
17800,20240103,21,2,95.0,1
17801,20240609,604,2,90.7,1
17802,20230829,180,3,96.9,1
17803,20240531,555,9,86.6,1
17804,20250511,368,1,59.1,1
17805,20260615,361,3,85.4,1
17806,20250525,566,5,99.4,1
17807,20240727,443,6,90.4,1
17808,20240203,463,8,80.5,1
17809,20240113,393,8,94.6,1
17810,20230104,668,4,59.3,1
17811,20260307,180,10,95.4,1
17812,20231022,49,4,90.9,1
17813,20240720,332,2,99.9,1
17814,20251023,320,6,96.4,1
17815,20230610,68,10,93.1,1
17816,20251112,189,6,77.4,1
17817,20240115,97,1,97.9,1
17818,20250321,235,7,96.4,1
17819,20231025,54,4,93.6,1
17820,20250818,50,2,76.7,1
17821,20230714,141,7,90.6,1
17822,20240212,113,1,89.2,1
17823,20250818,131,9,87.6,1
17824,20230829,328,6,93.0,1
17825,20251106,721,2,82.7,1
17826,20241228,313,7,78.0,1
17827,20240304,526,10,90.9,1
17828,20230713,206,10,87.4,1
17829,20260604,426,10,97.3,1
17830,20260404,538,1,85.1,1
17831,20250515,396,8,85.4,1
17832,20250415,714,7,93.9,1
17833,20230726,253,8,69.2,1
17834,20250412,85,8,91.7,1
17835,20251115,416,3,98.8,1
17836,20230610,56,1,67.1,1
17837,20260625,195,5,80.5,1
17838,20231005,16,10,87.2,1
17839,20240723,309,8,97.5,1
17840,20230725,239,7,88.3,1
17841,20250810,361,2,69.3,1
17842,20260515,379,4,88.6,1
17843,20231202,153,6,98.0,1
17844,20240115,274,1,97.8,1
17845,20260613,412,4,57.5,1
17846,20231114,287,8,96.6,1
17847,20240920,154,7,96.5,1
17848,20240623,672,6,91.6,1
17849,20241024,745,9,96.3,1
17850,20250914,267,6,92.9,1
17851,20250421,523,9,72.9,1
17852,20250425,76,5,99.3,1
17853,20231002,440,10,85.6,1
17854,20230201,52,5,98.5,1
17855,20240413,53,7,97.6,1
17856,20240904,462,2,87.6,1
17857,20230523,738,3,96.1,1
17858,20240804,600,10,85.6,1
17859,20241113,445,2,91.2,1
17860,20250915,552,2,99.1,1
17861,20250716,606,3,99.6,1
17862,20240411,677,3,75.1,1
17863,20231125,276,10,79.3,1
17864,20250121,437,7,90.4,1
17865,20251122,381,4,94.2,1
17866,20241022,419,1,92.6,1
17867,20241126,279,3,89.8,1
17868,20231217,359,10,92.7,1
17869,20241216,248,3,93.8,1
17870,20250315,246,9,80.3,1
17871,20260130,5,9,96.5,1
17872,20251227,369,4,75.9,1
17873,20251228,291,3,94.3,1
17874,20230122,309,8,89.5,1
17875,20251217,177,8,93.9,1
17876,20250808,228,7,97.7,1
17877,20230518,386,9,67.4,1
17878,20250410,526,10,95.9,1
17879,20230707,396,5,69.7,1
17880,20231222,2,8,98.8,1
17881,20240202,731,7,59.5,1
17882,20250818,631,8,82.0,1
17883,20240720,591,7,81.4,1
17884,20240701,193,5,87.3,1
17885,20251105,564,8,89.5,1
17886,20250805,672,5,86.4,1
17887,20260221,623,5,97.3,1
17888,20251019,383,3,93.5,1
17889,20240805,542,9,81.2,1
17890,20230120,275,8,99.6,1
17891,20241112,247,7,99.0,1
17892,20240810,52,1,91.2,1
17893,20230505,113,2,58.1,1
17894,20240316,94,6,87.9,1
17895,20250728,696,6,83.1,1
17896,20240806,53,8,86.9,1
17897,20250601,561,7,98.6,1
17898,20240601,379,1,79.5,1
17899,20230120,174,8,99.0,1
17900,20250518,23,9,87.9,1
17901,20230821,389,9,89.1,1
17902,20241221,777,3,93.2,1
17903,20250921,391,9,96.6,1
17904,20260630,255,4,85.5,1
17905,20251113,413,3,97.2,1
17906,20241115,479,1,86.1,1
17907,20250322,566,4,92.0,1
17908,20240120,623,7,82.4,1
17909,20251220,753,10,77.6,1
17910,20240216,659,2,83.8,1
17911,20250409,754,10,98.2,1
17912,20250612,214,10,92.4,1
17913,20250322,196,2,85.2,1
17914,20250901,9,9,97.9,1
17915,20230807,556,4,52.7,1
17916,20251122,100,8,81.4,1
17917,20241003,587,3,98.3,1
17918,20260411,753,7,96.8,1
17919,20250927,775,4,92.7,1
17920,20250313,559,7,57.6,1
17921,20250813,33,9,82.1,1
17922,20240129,571,1,94.9,1
17923,20250410,608,10,97.1,1
17924,20230306,354,6,94.8,1
17925,20240627,729,1,88.4,1
17926,20251207,753,1,96.1,1
17927,20230810,40,4,94.5,1
17928,20240310,292,6,75.8,1
17929,20240604,133,1,75.8,1
17930,20260113,408,8,99.2,1
17931,20230912,216,9,94.5,1
17932,20250708,283,10,99.5,1
17933,20230807,716,2,83.7,1
17934,20240828,743,9,93.3,1
17935,20251027,376,3,74.2,1
17936,20230719,762,8,95.5,1
