PricingKey,DateKey,ProductKey,ListPrice,SellingPrice,CompetitorPrice
16270,20230101,485,125.2,112.81,108.62
16271,20250117,262,237.84,231.66,260.73
16272,20251219,209,254.65,253.36,251.33
16273,20250221,133,157.64,122.3,179.77
16274,20251012,200,245.23,214.69,267.02
16275,20250604,91,191.54,182.17,212.07
16276,20230205,241,311.53,307.14,285.69
16277,20230425,163,35.79,28.14,31.43
16278,20260128,628,117.7,115.99,100.13
16279,20251120,2,108.79,85.9,112.02
16280,20250314,444,271.47,247.77,308.3
16281,20240609,515,127.91,106.12,145.26
16282,20250405,231,190.39,188.28,187.58
16283,20230313,741,212.39,189.91,180.87
16284,20241214,735,122.01,112.36,133.64
16285,20251026,178,241.37,212.53,219.1
16286,20250420,462,220.62,183.01,220.53
16287,20241211,711,89.35,73.07,80.5
16288,20230518,67,220.55,217.98,197.37
16289,20240616,691,160.49,130.71,165.78
16290,20251007,368,122.52,119.25,132.14
16291,20251110,342,102.47,83.32,91.17
16292,20260405,530,239.02,187.44,216.92
16293,20250405,372,11.94,9.55,11.69
16294,20240816,561,223.15,180.6,245.92
16295,20231012,631,266.82,241.71,299.04
16296,20260622,39,85.06,75.41,97.04
16297,20230105,513,255.23,238.53,250.64
16298,20241026,699,65.91,63.91,61.9
16299,20230401,666,221.55,202.28,200.15
16300,20251007,239,177.69,175.9,187.18
16301,20240630,527,81.74,64.01,89.28
16302,20251218,412,57.85,50.31,59.22
16303,20230716,337,284.78,251.57,307.99
16304,20250402,39,85.06,65.74,84.05
16305,20250321,733,218.3,177.94,203.08
16306,20240511,789,412.97,395.91,444.02
16307,20260529,165,223.04,171.34,201.95
16308,20240208,509,90.19,74.65,89.13
16309,20241015,408,74.67,68.42,67.71
16310,20250726,37,408.21,323.82,402.42
16311,20250515,387,66.08,51.5,74.71
16312,20250708,512,65.44,63.65,57.23
16313,20231024,278,255.97,208.48,266.84
16314,20250808,129,285.77,254.24,245.62
16315,20230206,75,117.53,113.21,108.47
16316,20260113,328,77.81,59.27,70.79
16317,20250315,328,77.81,60.3,79.97
16318,20250306,377,227.02,217.86,212.84
16319,20241029,128,41.76,36.54,37.54
16320,20260330,43,136.65,105.36,124.32
16321,20250531,275,34.97,33.63,32.14
16322,20230912,235,351.8,299.96,394.73
16323,20241020,234,318.9,304.24,308.11
16324,20250818,21,279.33,260.41,272.03
16325,20230308,51,80.4,71.05,79.7
16326,20240218,330,288.16,261.43,252.82
16327,20250421,164,412.46,387.26,355.76
16328,20260209,664,29.07,24.01,33.0
16329,20250422,712,117.99,111.35,111.94
16330,20241102,421,82.54,69.67,77.24
16331,20230217,781,50.54,43.04,50.06
16332,20240626,702,260.54,238.64,231.72
16333,20230130,238,232.61,213.9,236.41
16334,20250914,238,232.61,220.17,231.61
16335,20240401,549,116.99,88.8,130.29
16336,20231215,526,17.69,16.11,19.48
16337,20240707,761,403.08,371.17,430.52
16338,20240816,172,59.34,45.64,58.53
16339,20250327,326,267.52,252.7,233.59
16340,20230106,631,266.82,263.77,253.05
16341,20230826,72,119.72,98.46,109.54
16342,20241212,723,392.9,376.47,442.54
16343,20250419,229,168.69,140.4,187.66
16344,20230119,25,50.32,39.93,51.3
16345,20240419,537,125.74,114.05,115.1
16346,20260506,233,146.82,115.37,153.11
16347,20260513,240,48.56,46.25,42.53
16348,20260520,793,136.99,110.22,123.82
16349,20230901,300,94.2,71.27,100.85
16350,20241225,59,71.61,55.36,79.78
16351,20230307,413,98.94,94.33,104.34
16352,20230928,141,224.09,207.3,248.64
16353,20240622,478,272.96,213.32,243.26
16354,20241219,115,258.32,200.07,288.71
16355,20230806,9,228.25,207.38,223.73
16356,20240315,770,92.3,91.41,88.66
16357,20250622,97,301.78,255.98,305.27
16358,20230422,66,232.57,230.7,211.03
16359,20260205,427,416.06,350.96,422.23
16360,20240802,361,218.41,200.14,225.4
16361,20240123,266,259.97,216.78,292.98
16362,20250802,189,205.54,196.14,196.52
16363,20241220,319,283.51,235.48,305.55
16364,20230406,82,299.58,243.54,336.19
16365,20241005,190,46.04,40.51,49.64
16366,20241119,726,274.85,217.76,279.95
16367,20231222,247,116.11,99.28,98.93
16368,20230324,548,210.49,158.0,205.15
16369,20250921,300,94.2,87.31,102.54
16370,20251016,537,125.74,111.49,120.47
16371,20260614,87,204.15,202.33,196.73
16372,20240208,745,215.3,204.2,240.57
16373,20260313,12,262.97,220.53,249.72
16374,20250211,387,66.08,59.22,56.57
16375,20230219,718,216.02,175.77,212.35
16376,20250611,512,65.44,49.31,67.4
16377,20230731,411,64.81,49.56,71.72
16378,20251207,793,136.99,118.24,156.33
16379,20230422,795,235.28,203.13,206.57
16380,20250307,521,260.98,258.88,236.09
16381,20231216,105,380.19,369.44,327.28
16382,20250914,507,266.28,240.09,247.74
16383,20250206,272,66.09,50.97,67.32
16384,20230424,754,408.58,327.04,383.01
16385,20260424,443,376.23,365.48,343.35
16386,20251020,733,218.3,178.89,212.17
16387,20260104,762,278.35,224.49,281.71
16388,20240706,375,46.16,41.9,46.59
16389,20240125,547,393.46,304.62,346.12
16390,20230204,574,292.71,247.73,272.82
16391,20241104,386,184.17,182.76,190.83
16392,20250617,526,17.69,14.36,16.98
16393,20240524,484,15.41,13.03,13.8
16394,20231016,424,164.94,132.0,170.17
16395,20260304,515,127.91,120.29,144.72
16396,20230705,438,40.99,32.43,35.13
16397,20230723,20,54.98,46.21,58.31
16398,20251108,773,48.89,45.79,47.48
16399,20230530,333,315.8,272.05,330.17
16400,20241107,77,218.69,184.57,250.81
16401,20240708,637,73.36,58.67,73.74
16402,20240901,766,210.17,174.87,225.17
16403,20240711,529,73.96,63.3,83.37
16404,20260429,730,218.37,174.15,218.52
16405,20230125,471,34.5,29.03,31.37
16406,20250415,553,68.99,54.45,78.06
16407,20250716,695,219.54,178.04,246.25
16408,20251012,446,47.38,46.29,53.41
16409,20241210,82,299.58,264.95,260.02
16410,20230523,260,283.2,270.91,285.06
16411,20230424,503,318.02,243.44,331.09
16412,20250917,680,272.43,260.14,252.51
16413,20230414,317,251.02,234.28,231.0
16414,20240120,18,49.16,40.67,49.62
16415,20260323,426,82.56,76.85,72.48
16416,20230320,155,168.01,133.23,164.2
16417,20260113,426,82.56,66.81,93.86
16418,20231129,200,245.23,219.69,261.72
16419,20250130,729,357.03,352.07,313.96
16420,20240920,80,237.98,223.16,228.51
16421,20250728,60,69.61,52.89,73.34
16422,20260508,716,97.62,74.28,107.18
16423,20240922,405,234.96,196.02,260.55
16424,20251030,266,259.97,233.91,282.47
16425,20260211,22,105.46,87.25,116.06
16426,20230619,145,222.21,217.09,253.09
16427,20241011,559,55.12,52.12,47.48
16428,20260118,721,249.16,210.8,221.69
16429,20231211,184,305.93,297.04,283.93
16430,20231119,206,36.22,27.6,38.5
16431,20241123,592,178.71,167.58,164.24
16432,20231115,278,255.97,207.31,257.18
16433,20230609,394,159.79,159.43,182.18
16434,20241023,728,23.99,20.32,26.72
16435,20240404,373,240.17,206.72,246.2
16436,20230316,270,147.92,142.51,163.11
16437,20230107,411,64.81,52.36,55.73
16438,20260226,479,253.27,244.61,275.05
16439,20250209,603,228.34,215.77,237.02
16440,20230211,540,329.69,321.01,307.7
16441,20250520,142,258.94,200.44,240.14
16442,20251005,180,25.06,19.5,28.21
16443,20241103,615,107.87,106.43,118.53
16444,20240413,102,258.72,212.24,254.14
16445,20240706,735,122.01,95.28,121.33
16446,20240521,770,92.3,79.57,94.44
16447,20230315,326,267.52,253.14,268.41
16448,20240419,168,139.86,117.91,150.25
16449,20230214,705,239.69,233.14,226.96
16450,20260130,316,244.0,227.49,227.82
16451,20230319,717,37.49,36.86,37.56
16452,20240810,251,350.95,296.54,342.05
16453,20240716,380,239.62,204.93,237.15
16454,20260301,296,86.09,74.64,94.57
16455,20230613,644,440.69,331.64,431.48
16456,20230425,104,158.51,140.1,150.93
16457,20230325,691,160.49,132.27,169.99
16458,20240510,646,202.52,164.42,201.55
16459,20250324,300,94.2,79.36,93.75
16460,20230309,68,17.84,16.02,18.2
16461,20240506,524,130.88,101.26,127.4
16462,20240718,689,102.62,98.18,113.07
16463,20241103,29,170.48,160.23,165.86
16464,20230628,534,111.77,106.21,113.58
16465,20260303,749,202.73,168.33,222.32
16466,20250808,610,31.94,24.03,30.43
16467,20230902,691,160.49,152.31,181.75
16468,20250620,340,256.97,240.16,231.69
16469,20230123,162,43.61,35.75,44.82
16470,20230531,783,254.01,190.62,273.55
16471,20260214,482,74.27,57.49,72.43
16472,20230602,186,192.02,188.65,165.0
16473,20240923,735,122.01,111.31,139.41
16474,20241229,245,129.45,125.89,135.85
16475,20250711,562,188.77,163.25,207.71
16476,20240629,727,29.93,23.66,32.43
16477,20240313,792,142.29,121.49,159.88
16478,20250814,279,296.99,223.83,339.59
16479,20250207,709,35.68,35.12,36.76
16480,20250314,425,155.73,116.99,152.65
16481,20250623,167,236.05,204.17,244.21
16482,20241205,107,92.43,85.45,96.76
16483,20231205,772,272.89,211.03,260.22
16484,20231128,505,143.55,111.42,124.93
16485,20260513,98,316.05,257.28,323.01
16486,20250609,351,348.89,337.5,301.45
16487,20240727,568,27.56,25.34,26.08
16488,20240818,402,21.66,17.42,19.68
16489,20260119,590,66.24,57.28,62.88
16490,20260102,456,219.24,189.75,226.03
16491,20260420,185,138.24,131.49,150.01
16492,20230720,256,108.27,88.25,108.26
16493,20230506,350,195.28,163.09,175.74
16494,20250830,546,65.36,63.65,61.26
16495,20231124,691,160.49,151.35,151.28
16496,20260524,324,210.25,196.6,238.39
16497,20260603,246,289.83,271.75,283.76
16498,20230728,774,100.34,81.96,112.81
16499,20230625,254,91.01,75.32,95.22
16500,20240317,701,100.15,95.21,113.9
16501,20240608,585,163.26,148.25,149.34
16502,20250711,433,60.97,46.53,57.83
16503,20240807,47,225.94,171.13,255.63
16504,20240521,786,127.42,115.66,121.64
16505,20230521,390,259.85,208.38,290.81
16506,20230104,415,83.9,65.64,88.81
16507,20250814,649,267.48,245.13,266.8
16508,20230724,776,93.65,73.58,95.62
16509,20240907,428,389.44,350.46,355.83
16510,20230311,757,118.51,99.11,135.53
16511,20231225,474,285.61,267.62,278.33
16512,20230818,261,212.23,207.17,200.36
16513,20231216,716,97.62,78.58,89.24
16514,20260414,223,289.35,257.19,256.28
16515,20250803,144,249.79,200.6,263.37
16516,20250117,214,309.39,267.68,333.14
16517,20231008,480,425.68,381.1,439.85
16518,20250216,145,222.21,191.97,246.6
16519,20240319,243,30.66,29.67,31.86
16520,20250724,97,301.78,258.55,324.4
16521,20250704,495,21.23,17.06,19.12
16522,20251222,667,106.93,84.61,93.55
16523,20231220,659,165.56,157.65,158.17
16524,20241010,296,86.09,80.65,97.36
16525,20240808,119,333.87,291.7,328.91
16526,20250409,578,330.25,324.8,292.92
16527,20240709,150,107.86,86.68,109.66
16528,20230329,325,223.83,223.49,212.6
16529,20260615,40,246.38,190.29,226.29
16530,20250808,652,164.75,136.57,160.36
16531,20230215,603,228.34,190.01,246.89
16532,20241009,293,423.76,370.14,476.91
16533,20241018,296,86.09,72.73,97.62
16534,20240516,434,136.54,127.1,144.71
16535,20250121,702,260.54,240.49,291.81
16536,20240216,395,380.39,370.38,425.64
16537,20240211,300,94.2,79.7,93.16
16538,20230408,411,64.81,62.72,57.48
16539,20240728,345,274.13,211.26,240.87
16540,20250930,549,116.99,111.14,117.6
16541,20230808,106,80.14,79.99,86.59
16542,20250621,455,34.92,28.04,32.69
16543,20231210,228,211.07,189.39,212.91
16544,20240417,432,269.02,231.51,258.07
16545,20250910,665,406.18,377.25,388.6
16546,20260126,513,255.23,192.65,222.77
16547,20240430,196,79.66,64.63,79.64
16548,20240710,611,119.6,114.89,125.85
16549,20251201,616,278.04,216.41,255.38
16550,20231106,355,151.19,117.06,136.87
16551,20230830,292,324.11,323.25,364.76
16552,20260220,139,382.89,314.2,361.38
16553,20260603,126,119.25,105.15,121.71
16554,20250416,232,283.79,267.73,318.85
16555,20230914,197,150.97,128.64,145.13
16556,20240419,105,380.19,313.45,385.5
16557,20230908,300,94.2,90.83,94.08
16558,20250919,207,387.32,304.85,400.91
16559,20260601,740,239.3,202.21,245.84
16560,20230330,715,170.39,153.02,150.62
16561,20250324,141,224.09,216.77,197.06
16562,20251102,39,85.06,70.86,74.75
16563,20260521,572,96.08,89.43,106.62
16564,20250503,652,164.75,147.18,168.64
16565,20230714,363,113.38,105.28,99.88
16566,20260607,745,215.3,206.19,186.14
16567,20250522,308,277.35,215.07,303.97
16568,20251214,617,100.85,85.68,86.13
16569,20231127,484,15.41,13.13,16.87
16570,20260204,549,116.99,114.16,130.86
16571,20240215,223,289.35,277.53,321.68
16572,20230420,150,107.86,92.02,105.09
16573,20250711,131,24.54,20.64,22.81
16574,20260124,337,284.78,231.99,280.42
16575,20240305,385,85.79,69.29,94.47
16576,20250616,189,205.54,179.71,216.56
16577,20250315,392,148.86,122.62,158.14
16578,20240409,577,292.69,247.51,279.62
16579,20250629,372,11.94,9.87,10.85
16580,20240215,413,98.94,77.49,93.58
16581,20240822,800,138.76,121.77,118.07
16582,20230923,707,225.72,198.44,256.94
16583,20230913,370,263.18,223.06,273.0
16584,20231117,784,112.95,99.83,101.65
16585,20240606,411,64.81,59.37,65.57
16586,20240331,254,91.01,78.71,83.23
16587,20250504,352,272.28,248.67,260.59
16588,20231007,58,31.75,30.81,30.83
16589,20251106,426,82.56,81.84,87.81
16590,20240728,535,170.95,160.71,153.71
16591,20230604,697,203.47,159.82,181.98
16592,20231009,353,230.0,225.73,243.76
16593,20260623,691,160.49,121.78,137.93
16594,20251215,253,436.82,346.06,438.22
16595,20230201,248,229.78,227.02,218.12
16596,20260610,480,425.68,365.65,450.61
16597,20260526,199,127.18,127.12,144.03
16598,20260519,212,17.63,15.63,16.09
16599,20260218,561,223.15,187.99,197.94
16600,20250314,389,13.99,11.19,12.67
16601,20240722,594,93.21,74.16,101.66
16602,20240606,731,425.46,338.1,470.92
16603,20241120,386,184.17,173.91,168.19
16604,20230927,99,363.81,295.24,373.52
16605,20230607,602,85.13,77.55,83.09
16606,20260423,243,30.66,26.57,28.86
16607,20240507,4,279.54,278.53,285.84
16608,20240513,109,374.56,344.8,340.62
16609,20260101,422,51.31,49.7,54.76
16610,20250813,675,310.72,279.43,307.09
16611,20250125,45,269.74,210.85,231.2
16612,20230212,105,380.19,366.74,389.73
16613,20230812,48,76.9,71.31,87.64
16614,20260513,128,41.76,34.3,44.37
16615,20230826,250,223.62,202.2,202.27
16616,20231226,103,169.4,139.31,146.17
16617,20240203,770,92.3,81.79,97.9
16618,20260129,366,384.91,330.47,349.33
16619,20230910,138,287.07,233.6,268.44
16620,20251221,481,267.97,260.9,283.68
16621,20241101,633,57.66,49.57,61.79
16622,20251020,249,37.07,36.49,40.51
16623,20240203,56,266.02,243.96,245.17
16624,20260217,354,235.99,219.64,214.57
16625,20250210,222,199.12,157.47,180.27
16626,20250506,784,112.95,93.55,99.77
16627,20260614,549,116.99,113.81,131.54
16628,20240623,13,97.85,95.81,101.71
16629,20240925,96,204.85,190.47,216.69
16630,20240316,622,97.19,76.48,84.31
16631,20250215,677,101.31,100.96,111.74
16632,20230914,384,52.49,51.51,48.32
16633,20240604,785,272.2,250.19,298.37
16634,20230819,565,40.62,35.59,46.52
16635,20241202,672,106.54,100.91,101.74
16636,20260610,60,69.61,69.54,65.58
16637,20250330,563,41.14,34.3,35.45
16638,20240928,533,169.61,150.06,172.83
16639,20230924,696,181.19,165.42,162.81
16640,20240706,522,104.14,85.14,113.98
16641,20250826,227,292.62,265.02,319.53
16642,20231205,38,36.67,30.18,37.38
16643,20231007,350,195.28,149.82,167.15
16644,20260427,176,155.18,150.98,178.24
16645,20250529,578,330.25,321.32,326.06
16646,20250805,299,12.05,9.06,10.73
16647,20240710,31,281.2,214.74,308.93
16648,20240606,765,31.01,26.69,32.91
16649,20250830,738,223.85,199.91,245.73
16650,20230919,132,116.18,112.26,131.66
16651,20231020,778,248.68,246.72,257.73
16652,20260502,558,241.4,188.53,272.7
16653,20260202,629,217.61,166.72,200.47
16654,20230818,305,183.32,165.18,173.43
16655,20250508,356,128.43,99.25,119.01
16656,20231122,318,41.09,33.72,35.98
16657,20230926,278,255.97,231.36,226.65
16658,20240506,770,92.3,82.78,99.78
16659,20230904,201,178.89,154.59,155.69
16660,20240109,124,11.28,9.39,10.14
16661,20240205,59,71.61,57.18,80.24
16662,20260605,194,314.56,240.88,278.25
16663,20250512,196,79.66,63.83,84.84
16664,20250405,122,193.32,171.07,168.5
16665,20250213,706,136.94,132.63,118.82
16666,20240624,60,69.61,66.81,77.9
16667,20250201,795,235.28,226.78,219.95
16668,20250701,339,147.7,114.01,162.03
16669,20231205,655,70.94,57.9,64.19
16670,20250630,547,393.46,295.37,366.49
16671,20240703,62,427.35,350.48,434.79
16672,20260326,789,412.97,401.67,389.39
16673,20230809,405,234.96,196.81,239.85
16674,20251021,617,100.85,78.45,97.97
16675,20240903,408,74.67,65.89,76.21
16676,20231105,707,225.72,197.74,232.35
16677,20231005,188,276.5,274.89,277.91
16678,20231213,162,43.61,43.19,38.4
16679,20250125,513,255.23,220.72,262.98
16680,20240724,190,46.04,36.59,45.51
16681,20240122,487,35.77,30.61,30.68
16682,20250129,751,98.86,88.26,85.77
16683,20240630,498,309.5,271.82,283.56
16684,20231126,450,361.37,299.88,320.48
16685,20240415,165,223.04,169.94,231.1
16686,20230309,258,30.13,25.52,33.69
16687,20230122,615,107.87,92.61,109.12
16688,20230802,756,394.25,313.13,399.95
16689,20240504,654,223.67,196.96,208.03
16690,20251109,631,266.82,245.23,305.94
16691,20250307,308,277.35,229.86,285.17
16692,20240203,98,316.05,296.78,330.38
16693,20260318,628,117.7,103.5,107.12
16694,20231110,296,86.09,82.74,79.43
16695,20250927,459,41.78,41.01,44.4
16696,20260102,375,46.16,45.0,48.68
16697,20250208,418,235.9,218.13,200.53
16698,20240420,522,104.14,93.18,103.34
16699,20240529,176,155.18,123.7,149.68
16700,20251121,29,170.48,135.72,156.92
16701,20230626,91,191.54,169.2,218.91
16702,20231215,502,358.64,270.82,393.13
16703,20260417,306,267.41,258.2,260.91
16704,20240618,229,168.69,128.05,184.83
16705,20250421,795,235.28,202.51,256.03
16706,20231015,37,408.21,375.9,385.41
16707,20230118,354,235.99,192.26,235.7
16708,20240828,360,146.23,144.79,126.93
16709,20240620,591,113.73,87.46,122.5
16710,20241231,571,319.71,281.05,295.97
16711,20251213,353,230.0,193.3,218.73
16712,20240610,719,73.37,61.79,63.55
16713,20240423,600,66.54,55.02,61.47
16714,20260319,11,54.42,46.45,49.75
16715,20250905,303,105.17,94.94,110.29
16716,20250106,378,260.57,238.68,240.91
16717,20240727,327,31.53,24.26,29.14
16718,20260426,640,151.16,115.4,144.02
16719,20241117,239,177.69,146.96,172.38
16720,20240812,457,60.47,57.51,57.97
16721,20240304,521,260.98,248.17,267.37
16722,20240708,712,117.99,108.67,120.67
16723,20230723,58,31.75,29.65,34.34
16724,20230621,385,85.79,69.55,78.62
16725,20250715,29,170.48,153.17,193.05
16726,20260212,470,186.23,157.34,160.41
16727,20250324,126,119.25,112.22,135.95
16728,20250723,702,260.54,247.85,286.22
16729,20251023,571,319.71,305.21,310.87
16730,20231112,592,178.71,141.96,160.76
16731,20230106,89,83.91,79.6,81.35
16732,20240619,525,333.84,309.43,328.04
16733,20241024,467,166.44,131.34,149.97
16734,20250518,153,89.99,81.91,91.83
16735,20251117,86,11.99,11.83,10.51
16736,20240430,209,254.65,246.54,280.06
16737,20230212,699,65.91,53.49,70.07
16738,20251212,341,53.82,41.68,60.82
16739,20260511,309,270.23,243.71,269.97
16740,20250121,557,165.04,127.33,156.34
16741,20250705,718,216.02,181.74,191.29
16742,20231030,372,11.94,10.69,11.98
16743,20231006,566,84.3,67.02,80.77
16744,20260220,226,250.65,209.97,259.29
16745,20260429,85,52.93,50.96,53.08
16746,20240806,612,244.74,213.71,248.97
16747,20250506,99,363.81,361.29,352.31
16748,20240117,658,277.36,222.09,253.95
16749,20230804,244,357.61,349.27,353.11
16750,20250521,99,363.81,274.9,339.68
16751,20230223,279,296.99,275.62,252.91
16752,20251003,73,219.47,171.28,208.2
16753,20250930,396,167.37,151.58,156.22
16754,20250128,469,161.37,123.11,141.14
16755,20230513,53,274.33,266.26,301.94
16756,20231130,166,277.57,250.32,317.42
16757,20260620,474,285.61,218.39,276.55
16758,20231031,516,76.0,58.07,71.24
16759,20231023,659,165.56,139.01,147.87
16760,20230214,402,21.66,20.37,21.8
16761,20230919,262,237.84,205.12,251.5
16762,20231110,390,259.85,236.64,262.55
16763,20230524,48,76.9,63.47,72.12
16764,20250221,788,168.35,126.48,153.45
16765,20230915,699,65.91,59.41,67.67
16766,20250522,279,296.99,276.22,285.71
16767,20240211,614,10.84,10.72,11.9
16768,20260504,579,241.27,201.23,236.08
16769,20250528,340,256.97,247.44,227.36
16770,20250416,124,11.28,9.48,11.61
16771,20250715,43,136.65,117.99,150.41
16772,20230619,784,112.95,111.36,124.43
16773,20231119,354,235.99,195.84,203.64
16774,20231229,2,108.79,85.41,122.71
16775,20241225,337,284.78,246.49,244.87
16776,20230227,330,288.16,220.25,289.44
16777,20240612,162,43.61,42.67,38.88
16778,20251228,556,340.34,297.59,382.96
16779,20250606,326,267.52,228.01,280.81
16780,20250223,561,223.15,186.54,231.6
16781,20251214,520,361.69,292.01,378.09
16782,20250808,301,241.8,194.83,232.73
16783,20240117,246,289.83,234.38,261.05
16784,20250507,310,71.17,61.18,64.39
16785,20250929,477,253.44,234.44,284.54
16786,20240830,295,217.29,190.01,244.04
16787,20230701,365,297.68,233.61,292.33
16788,20241210,323,221.18,208.98,215.67
16789,20231014,35,16.22,14.7,15.2
16790,20250122,48,76.9,66.81,84.26
16791,20250820,790,117.22,114.88,134.57
16792,20250616,237,339.45,264.31,309.21
16793,20240715,208,194.43,187.37,183.11
16794,20260225,38,36.67,29.99,37.03
16795,20251124,112,332.69,320.01,315.93
16796,20241224,35,16.22,13.52,16.09
16797,20251120,396,167.37,154.8,167.32
16798,20230726,182,161.43,160.98,164.58
16799,20250923,468,354.29,299.17,324.97
16800,20230224,353,230.0,197.18,258.14
16801,20250206,407,187.73,186.55,184.91
16802,20230707,673,423.99,390.32,369.39
16803,20250606,506,49.38,49.29,50.03
16804,20250802,279,296.99,285.2,338.07
16805,20250609,528,365.56,289.21,348.23
16806,20231031,93,61.41,49.13,60.01
16807,20240216,7,169.43,149.42,147.57
16808,20250624,663,304.83,300.53,297.58
16809,20250102,277,308.04,306.36,284.33
16810,20240513,696,181.19,156.9,197.61
16811,20260512,574,292.71,276.19,256.16
16812,20251226,381,275.49,262.08,302.82
16813,20250218,741,212.39,168.17,223.87
16814,20250308,188,276.5,256.9,299.48
16815,20240510,668,120.7,95.77,122.25
16816,20250407,204,137.31,105.64,124.15
16817,20231020,391,64.13,50.43,64.25
16818,20230504,484,15.41,13.8,14.89
16819,20231227,640,151.16,139.79,167.65
16820,20230528,184,305.93,263.93,289.13
16821,20230202,721,249.16,203.23,273.72
16822,20251206,47,225.94,196.66,216.65
16823,20240428,302,95.16,79.5,86.79
16824,20260101,670,228.6,218.82,213.28
16825,20260220,277,308.04,272.8,342.33
16826,20260121,5,163.2,143.9,159.92
16827,20230624,421,82.54,73.68,94.65
16828,20230512,630,339.79,294.99,384.72
16829,20260404,594,93.21,88.46,106.6
16830,20240229,513,255.23,240.3,257.26
16831,20260118,333,315.8,306.99,322.15
16832,20250428,318,41.09,30.9,38.95
16833,20230306,677,101.31,93.06,112.8
16834,20230414,257,153.43,118.85,148.91
16835,20240120,441,334.72,256.38,299.42
16836,20230902,482,74.27,73.0,69.95
16837,20240116,7,169.43,130.2,170.89
16838,20251102,314,241.0,214.86,244.48
16839,20241110,479,253.27,191.87,279.04
16840,20230205,700,159.22,150.85,174.85
16841,20250111,71,81.45,80.47,88.11
16842,20240806,470,186.23,176.33,162.84
16843,20231009,421,82.54,79.64,94.02
16844,20250123,369,98.11,85.77,90.49
16845,20231216,535,170.95,166.11,149.86
16846,20251130,427,416.06,374.81,411.77
16847,20250430,278,255.97,253.35,219.43
16848,20250317,792,142.29,127.61,137.12
16849,20230625,257,153.43,124.03,159.86
16850,20240505,484,15.41,12.91,16.03
16851,20241120,78,147.0,110.77,135.03
16852,20240528,436,313.39,295.22,336.57
16853,20230503,224,205.12,178.42,193.39
16854,20250219,422,51.31,39.12,45.34
16855,20240706,426,82.56,78.09,77.67
16856,20251105,428,389.44,377.31,440.41
16857,20250109,293,423.76,413.2,390.06
16858,20240601,497,311.63,238.28,291.12
16859,20230801,246,289.83,262.99,290.66
16860,20251109,172,59.34,52.59,52.2
16861,20230715,178,241.37,184.68,240.92
16862,20251101,446,47.38,46.34,54.14
16863,20240830,92,242.67,235.0,211.41
16864,20240320,4,279.54,245.39,320.5
16865,20231106,670,228.6,193.12,218.67
16866,20230113,331,284.71,224.23,246.51
16867,20231112,251,350.95,347.92,368.14
16868,20230813,73,219.47,200.1,218.54
16869,20231020,10,52.67,46.27,53.36
16870,20230603,486,204.27,185.41,232.05
16871,20230519,38,36.67,35.69,40.66
16872,20230305,710,52.14,50.2,59.28
16873,20240707,204,137.31,106.86,155.91
16874,20260322,164,412.46,384.75,458.61
16875,20230710,751,98.86,74.94,85.98
16876,20250311,529,73.96,66.04,73.27
16877,20240514,795,235.28,201.86,263.24
16878,20240511,492,101.28,92.9,108.99
16879,20230222,147,53.98,49.54,55.16
16880,20240809,612,244.74,210.85,269.0
16881,20250605,133,157.64,149.91,137.44
16882,20230531,261,212.23,160.68,182.5
16883,20250917,269,15.66,12.27,15.94
16884,20260413,743,343.9,266.17,352.73
16885,20251129,474,285.61,249.9,305.4
16886,20250807,320,204.9,184.49,224.66
16887,20250823,577,292.69,290.99,300.11
16888,20231009,482,74.27,72.39,84.89
16889,20250930,691,160.49,156.17,174.17
16890,20250920,8,211.32,183.7,235.6
16891,20240709,614,10.84,8.51,10.52
16892,20231122,270,147.92,145.36,149.23
16893,20260202,92,242.67,215.63,250.76
16894,20260124,798,130.63,113.99,140.44
16895,20240330,440,113.85,102.74,126.42
16896,20250520,224,205.12,171.26,232.9
16897,20240106,228,211.07,161.64,186.7
16898,20250208,237,339.45,255.66,382.19
16899,20230125,44,186.98,165.57,213.32
16900,20240614,727,29.93,26.75,25.69
16901,20241227,90,228.46,172.15,222.43
16902,20230505,315,296.21,291.52,321.69
16903,20250604,131,24.54,22.61,22.62
16904,20250321,164,412.46,371.1,384.81
16905,20241219,238,232.61,212.69,258.05
16906,20230610,691,160.49,134.68,165.06
16907,20230926,749,202.73,164.28,211.59
16908,20240320,746,393.87,370.05,386.09
16909,20260327,79,253.18,245.76,265.72
16910,20250220,267,142.28,133.94,142.85
16911,20240415,218,193.69,171.4,166.48
16912,20240626,433,60.97,60.42,57.04
16913,20250105,632,291.15,264.08,320.84
16914,20251111,624,21.67,20.15,21.61
16915,20251219,800,138.76,116.16,122.99
16916,20240128,440,113.85,111.23,113.76
16917,20230905,423,26.19,23.61,26.43
16918,20230501,78,147.0,121.9,139.55
16919,20250921,15,179.98,161.11,202.49
16920,20251114,650,142.56,139.65,134.64
16921,20240105,324,210.25,190.38,231.26
16922,20260107,788,168.35,164.01,192.83
16923,20230604,424,164.94,147.14,165.06
16924,20251107,593,348.5,282.98,377.41
16925,20240210,236,380.33,339.21,397.46
16926,20250102,14,109.54,94.54,95.57
16927,20260324,636,140.04,105.25,121.4
16928,20240803,84,73.96,57.39,63.28
16929,20260203,472,30.87,25.47,28.4
16930,20240301,401,188.97,155.33,187.84
16931,20231201,179,40.39,30.96,44.71
16932,20250702,540,329.69,296.17,363.27
16933,20251010,418,235.9,200.7,242.2
