InventoryKey,DateKey,ProductKey,WarehouseKey,OnHandUnits,InTransitUnits,ReorderPoint,StockoutFlag,ML_IsAnomaly,ML_AnomalyScore
22650,20240416,792,6,104,28,153,0,0,0.1014
22651,20240903,508,1,240,192,177,0,0,0.094
22652,20240318,516,6,68,138,62,0,0,0.1191
22653,20231027,216,10,284,73,178,0,0,0.0745
22654,20250120,240,2,94,93,91,0,0,0.1252
22655,20241003,78,10,114,236,73,0,0,0.0888
22656,20231206,624,3,115,248,86,0,0,0.0668
22657,20241006,287,7,102,182,111,0,0,0.1309
22658,20260217,533,7,168,36,29,0,0,0.0766
22659,20230315,146,10,167,193,139,0,0,0.1286
22660,20230929,239,7,75,105,117,0,0,0.1363
22661,20240617,787,4,250,32,122,0,0,0.1001
22662,20230809,563,1,125,117,44,0,0,0.1189
22663,20240706,331,5,127,76,194,0,0,0.0891
22664,20250629,528,8,380,74,125,0,0,0.044
22665,20260405,441,3,201,142,59,0,0,0.1328
22666,20231010,260,4,294,228,153,0,0,0.0601
22667,20240705,727,4,137,246,83,0,0,0.0698
22668,20230907,263,9,207,35,32,0,0,0.0741
22669,20240129,72,1,86,60,159,0,0,0.1137
22670,20231221,625,9,169,66,121,0,0,0.1385
22671,20240917,559,2,113,225,178,0,0,0.0954
22672,20260426,57,7,131,214,181,0,0,0.1025
22673,20250220,785,7,84,31,94,0,0,0.1084
22674,20250905,455,3,178,244,117,0,0,0.0824
22675,20241201,291,1,115,140,181,0,0,0.1218
22676,20250404,655,8,164,173,167,0,0,0.1269
22677,20250319,188,3,258,115,90,0,0,0.1164
22678,20250327,536,9,294,153,134,0,0,0.1007
22679,20251030,219,2,145,159,195,0,0,0.0874
22680,20230902,530,3,30,127,34,0,0,0.0679
22681,20260429,167,8,0,170,135,1,0,0.0747
22682,20240910,123,3,489,135,127,0,1,-0.0163
22683,20240528,694,8,46,153,93,0,0,0.1142
22684,20230416,523,5,29,62,25,0,0,0.0351
22685,20240817,742,10,119,202,84,0,0,0.1266
22686,20241124,479,9,83,11,149,0,0,0.0715
22687,20241108,615,4,229,155,30,0,0,0.0871
22688,20241107,636,8,274,101,62,0,0,0.0931
22689,20230712,731,3,215,26,115,0,0,0.1075
22690,20240329,453,5,176,249,194,0,0,0.0097
22691,20251020,585,4,2,181,23,1,0,0.0102
22692,20250223,788,7,430,205,194,0,1,-0.0435
22693,20260509,205,5,120,39,57,0,0,0.1122
22694,20241204,49,7,160,179,165,0,0,0.1309
22695,20251009,580,7,116,130,177,0,0,0.1282
22696,20240229,436,5,126,66,171,0,0,0.1252
22697,20240410,182,9,104,2,79,0,0,0.0649
22698,20250826,591,7,323,87,41,0,0,0.0551
22699,20251222,85,4,231,45,69,0,0,0.1106
22700,20250917,443,7,17,53,93,0,0,0.0743
22701,20230126,415,7,100,33,149,0,0,0.1042
22702,20251026,329,1,122,244,107,0,0,0.081
22703,20240705,348,8,131,60,21,0,0,0.0617
22704,20240430,15,10,85,16,65,0,0,0.0834
22705,20250805,116,9,12,220,83,1,0,0.051
22706,20241016,147,3,195,22,21,0,0,0.0208
22707,20260115,51,10,218,192,111,0,0,0.1192
22708,20251225,640,2,62,190,24,0,0,0.0531
22709,20230127,150,2,143,24,134,0,0,0.1099
22710,20260509,448,7,193,174,150,0,0,0.1305
22711,20241217,694,10,167,205,78,0,0,0.123
22712,20231022,142,3,0,188,162,1,0,0.0594
22713,20230924,498,8,75,82,144,0,0,0.1244
22714,20240630,550,1,159,114,39,0,0,0.1151
22715,20260202,395,8,61,129,181,0,0,0.101
22716,20260126,60,7,143,114,156,0,0,0.136
22717,20230914,102,3,167,61,151,0,0,0.1262
22718,20251006,494,3,101,99,195,0,0,0.0761
22719,20260626,655,10,36,160,27,0,0,0.0594
22720,20250620,120,8,37,60,134,0,0,0.0975
22721,20260621,8,6,177,221,110,0,0,0.1129
22722,20251215,9,7,0,79,122,1,0,0.0756
22723,20230502,187,9,128,135,157,0,0,0.1384
22724,20230328,366,10,67,179,172,0,0,0.1097
22725,20230820,728,9,220,144,175,0,0,0.1129
22726,20250823,404,4,278,32,98,0,0,0.0772
22727,20251110,241,7,68,49,22,0,0,0.0476
22728,20250815,502,9,56,50,178,0,0,0.0818
22729,20230306,82,1,76,56,176,0,0,0.1014
22730,20230512,94,1,199,244,193,0,0,0.014
22731,20240403,426,1,61,63,156,0,0,0.1001
22732,20251206,245,10,141,241,29,0,0,0.0466
22733,20230320,666,2,36,21,55,0,0,0.0606
22734,20230430,419,2,89,161,100,0,0,0.1389
22735,20240419,177,9,194,70,26,0,0,0.083
22736,20251017,678,9,152,69,50,0,0,0.1186
22737,20230925,260,10,162,137,55,0,0,0.1419
22738,20230709,484,4,129,69,109,0,0,0.1377
22739,20240110,195,4,5,219,157,1,0,0.045
22740,20231111,543,8,0,100,27,1,0,0.0275
22741,20241102,305,7,91,60,49,0,0,0.1071
22742,20230511,677,5,0,218,167,1,0,0.0417
22743,20230808,423,10,197,31,82,0,0,0.1137
22744,20260331,353,8,0,125,173,1,0,0.0583
22745,20250604,563,8,116,205,107,0,0,0.1301
22746,20260503,346,6,142,113,66,0,0,0.1347
22747,20240713,39,3,62,64,143,0,0,0.1067
22748,20230907,721,5,138,211,71,0,0,0.1173
22749,20230523,4,1,138,32,179,0,0,0.0993
22750,20241220,263,6,34,131,135,0,0,0.1041
22751,20231118,507,4,274,117,33,0,0,0.067
22752,20250320,202,10,280,56,101,0,0,0.0964
22753,20230821,399,7,201,46,77,0,0,0.1196
22754,20250822,605,1,120,5,125,0,0,0.081
22755,20231010,745,10,181,154,166,0,0,0.1318
22756,20241124,6,4,150,125,185,0,0,0.116
22757,20250708,495,5,60,22,138,0,0,0.0869
22758,20260621,200,5,106,49,38,0,0,0.1002
22759,20260510,174,7,102,166,161,0,0,0.132
22760,20230626,374,2,171,135,23,0,0,0.0837
22761,20260418,560,5,197,119,75,0,0,0.1302
22762,20230817,192,3,44,246,151,0,0,0.0425
22763,20240811,429,5,428,127,134,0,0,0.0222
22764,20231207,707,8,145,70,40,0,0,0.1182
22765,20250802,42,4,69,132,196,0,0,0.0724
22766,20250724,111,4,243,27,57,0,0,0.0824
22767,20230327,306,3,151,190,140,0,0,0.1309
22768,20230623,162,10,189,111,156,0,0,0.1302
22769,20250726,431,3,83,215,107,0,0,0.1071
22770,20241204,383,5,0,76,138,1,0,0.0703
22771,20230905,721,4,321,108,89,0,0,0.0876
22772,20240817,585,9,176,137,165,0,0,0.1386
22773,20250127,179,4,52,28,115,0,0,0.0886
22774,20241216,516,9,178,96,79,0,0,0.1338
22775,20250921,521,3,307,130,100,0,0,0.1036
22776,20250205,91,6,71,74,72,0,0,0.118
22777,20241019,649,4,134,227,183,0,0,0.087
22778,20250818,338,4,148,177,72,0,0,0.1349
22779,20250505,360,8,179,51,114,0,0,0.1372
22780,20260406,455,7,68,231,102,0,0,0.0946
22781,20250912,532,7,44,196,67,0,0,0.0853
22782,20250523,509,3,330,196,115,0,0,0.0699
22783,20250521,226,2,465,62,171,0,1,-0.0164
22784,20250603,324,2,198,100,164,0,0,0.1259
22785,20260428,74,7,98,241,187,0,0,0.0467
22786,20260408,370,7,143,168,123,0,0,0.1464
22787,20251020,784,10,100,108,94,0,0,0.1344
22788,20241209,147,1,88,2,98,0,0,0.0608
22789,20230304,533,1,189,89,51,0,0,0.1199
22790,20260617,726,6,171,56,80,0,0,0.1317
22791,20260505,63,9,235,36,153,0,0,0.0941
22792,20251018,100,6,67,156,97,0,0,0.125
22793,20250819,516,9,0,32,65,1,0,0.0438
22794,20240212,157,7,73,235,162,0,0,0.0866
22795,20230819,213,8,395,149,85,0,0,0.0382
22796,20250912,134,1,175,174,191,0,0,0.0891
22797,20230220,143,4,138,222,148,0,0,0.1135
22798,20241218,368,10,554,167,127,0,1,-0.0493
22799,20250617,609,1,109,99,136,0,0,0.1373
22800,20260130,648,7,0,46,72,1,0,0.055
22801,20230902,80,5,123,248,67,0,0,0.06
22802,20250610,250,6,205,238,196,0,0,0.0176
22803,20250507,793,7,107,141,92,0,0,0.1411
22804,20231226,395,3,245,121,144,0,0,0.1283
22805,20251220,67,2,89,95,140,0,0,0.13
22806,20230412,353,7,284,183,124,0,0,0.0999
22807,20251205,652,7,171,108,149,0,0,0.1394
22808,20251217,721,2,135,177,100,0,0,0.1395
22809,20240128,145,8,133,57,80,0,0,0.1329
22810,20250506,609,4,0,241,141,1,0,0.0221
22811,20230506,308,5,267,50,30,0,0,0.0561
22812,20250318,394,9,152,91,120,0,0,0.1467
22813,20230824,232,6,251,5,100,0,0,0.06
22814,20250708,292,9,132,185,140,0,0,0.135
22815,20260313,309,10,44,17,76,0,0,0.0672
22816,20260320,734,7,216,94,90,0,0,0.1254
22817,20250115,526,1,173,102,142,0,0,0.1454
22818,20260327,82,1,200,158,36,0,0,0.103
22819,20231011,377,2,136,24,173,0,0,0.0922
22820,20260215,44,2,238,42,138,0,0,0.1033
22821,20250421,611,8,116,127,184,0,0,0.1163
22822,20250730,766,4,0,107,178,1,0,0.0644
22823,20230706,38,8,336,149,192,0,0,0.0311
22824,20260503,339,9,145,13,129,0,0,0.1024
22825,20240227,685,5,209,235,172,0,0,0.0765
22826,20260619,302,7,271,28,135,0,0,0.078
22827,20250929,548,4,69,244,187,0,0,0.0305
22828,20230212,533,2,236,94,27,0,0,0.0682
22829,20240714,793,10,150,120,175,0,0,0.1346
22830,20230929,411,3,135,136,120,0,0,0.149
22831,20250526,355,9,0,135,190,1,0,0.0376
22832,20251230,438,7,85,113,170,0,0,0.1249
22833,20260421,410,9,92,160,52,0,0,0.1259
22834,20240106,729,6,28,167,84,0,0,0.0924
22835,20260307,635,3,247,141,41,0,0,0.096
22836,20260604,574,5,293,243,175,0,0,0.0302
22837,20250418,579,10,141,134,177,0,0,0.1287
22838,20260423,427,3,148,84,181,0,0,0.1198
22839,20240101,229,9,218,103,49,0,0,0.1109
22840,20260514,316,2,201,179,165,0,0,0.1203
22841,20260523,388,4,240,166,117,0,0,0.124
22842,20240422,163,9,183,43,162,0,0,0.111
22843,20240731,309,9,214,10,29,0,0,0.0285
22844,20250204,186,4,136,218,139,0,0,0.1144
22845,20240107,656,8,151,113,69,0,0,0.1352
22846,20241024,433,4,82,21,64,0,0,0.0862
22847,20260526,443,7,110,18,121,0,0,0.0933
22848,20250429,82,3,211,210,174,0,0,0.0977
22849,20250909,383,6,0,201,43,1,0,0.041
22850,20230902,403,9,79,113,44,0,0,0.1055
22851,20250622,525,4,89,48,103,0,0,0.1182
22852,20230721,715,6,173,44,162,0,0,0.1161
22853,20250325,615,6,330,89,145,0,0,0.0725
22854,20230630,206,10,0,183,108,1,0,0.0791
22855,20250308,511,7,102,88,112,0,0,0.1306
22856,20230612,448,8,123,165,169,0,0,0.1284
22857,20260402,450,3,0,167,104,1,0,0.0882
22858,20250428,416,7,116,227,157,0,0,0.1028
22859,20250622,650,2,48,62,115,0,0,0.1088
22860,20260205,795,2,142,205,155,0,0,0.1223
22861,20240304,137,1,285,94,153,0,0,0.0913
22862,20241213,469,5,53,86,185,0,0,0.0873
22863,20241010,723,2,252,180,113,0,0,0.1072
22864,20240822,372,7,237,56,52,0,0,0.0975
22865,20241011,166,4,144,221,42,0,0,0.0885
22866,20230608,673,10,218,51,178,0,0,0.0957
22867,20250903,606,7,183,63,78,0,0,0.13
22868,20250604,669,1,169,123,183,0,0,0.116
22869,20230909,9,3,282,190,49,0,0,0.0769
22870,20250331,61,1,263,221,46,0,0,0.0555
22871,20240306,720,4,64,161,135,0,0,0.124
22872,20240819,277,8,128,177,43,0,0,0.1148
22873,20250411,337,6,88,191,170,0,0,0.1141
22874,20240526,31,7,119,152,160,0,0,0.1392
22875,20240530,188,5,156,172,151,0,0,0.141
22876,20230702,786,9,235,35,198,0,0,0.026
22877,20230114,614,8,216,129,124,0,0,0.137
22878,20251129,301,7,146,155,67,0,0,0.1354
22879,20240927,744,1,238,49,79,0,0,0.1158
22880,20241009,753,1,247,184,32,0,0,0.076
22881,20240929,199,7,140,66,85,0,0,0.1346
22882,20250911,222,10,60,94,51,0,0,0.1054
22883,20260102,201,7,189,5,131,0,0,0.0812
22884,20230511,353,4,263,35,77,0,0,0.0916
22885,20251011,562,10,393,91,44,0,0,0.0183
22886,20251117,39,4,223,83,156,0,0,0.1071
22887,20230305,46,6,189,214,181,0,0,0.0979
22888,20230315,751,6,111,24,79,0,0,0.101
22889,20260430,725,3,163,135,154,0,0,0.1403
22890,20251111,677,3,204,30,122,0,0,0.1107
22891,20240419,300,3,246,204,58,0,0,0.0968
22892,20240923,635,3,107,136,176,0,0,0.1301
22893,20250203,531,7,277,115,42,0,0,0.081
22894,20231026,770,9,272,211,44,0,0,0.0548
22895,20240805,602,9,49,92,112,0,0,0.1169
22896,20240913,620,10,513,212,160,0,1,-0.0594
22897,20251014,204,2,442,218,24,0,1,-0.0567
22898,20251205,353,8,322,157,168,0,0,0.0668
22899,20251112,199,8,303,183,150,0,0,0.089
22900,20240830,49,5,264,70,196,0,0,0.0465
22901,20230924,542,7,158,41,20,0,0,0.0487
22902,20240628,493,6,197,100,79,0,0,0.1276
22903,20230511,639,5,298,244,22,0,1,-0.0251
22904,20240831,559,7,208,246,195,0,0,0.003
22905,20240729,176,5,0,147,120,1,0,0.0791
22906,20250224,669,1,195,52,43,0,0,0.1002
22907,20240730,639,4,148,99,76,0,0,0.1388
22908,20230505,279,6,160,152,163,0,0,0.139
22909,20231024,258,6,324,79,62,0,0,0.0724
22910,20231017,771,5,339,35,154,0,0,0.0473
22911,20250427,179,2,223,110,121,0,0,0.1314
22912,20250612,425,3,116,228,73,0,0,0.0991
22913,20250714,97,2,333,110,38,0,0,0.0488
22914,20231014,460,8,348,187,152,0,0,0.0562
22915,20250424,512,10,140,182,135,0,0,0.1405
22916,20250220,12,6,340,21,114,0,0,0.0415
22917,20231017,178,3,299,173,170,0,0,0.0744
22918,20250216,567,8,113,234,36,0,0,0.0667
22919,20260318,245,1,424,112,30,0,1,-0.0143
22920,20240217,454,9,232,193,98,0,0,0.1129
22921,20240928,184,10,209,166,186,0,0,0.0939
22922,20251113,675,6,115,233,71,0,0,0.092
22923,20240729,226,8,131,139,39,0,0,0.1195
22924,20260206,425,1,285,209,96,0,0,0.0875
22925,20260228,372,1,0,81,137,1,0,0.073
22926,20241102,573,4,31,158,49,0,0,0.0838
22927,20240110,196,3,150,98,110,0,0,0.1451
22928,20240309,93,10,174,8,65,0,0,0.0811
22929,20250419,17,7,188,221,138,0,0,0.1148
22930,20230319,665,3,167,46,179,0,0,0.106
22931,20250309,551,9,226,144,20,0,0,0.0454
22932,20251126,124,1,70,45,151,0,0,0.1065
22933,20260113,176,5,154,100,168,0,0,0.1337
22934,20240421,618,10,158,133,98,0,0,0.1499
22935,20251201,312,8,218,73,95,0,0,0.125
22936,20250524,392,6,77,207,115,0,0,0.1225
22937,20251008,138,1,211,119,49,0,0,0.1118
22938,20251018,73,8,140,5,73,0,0,0.0813
22939,20241127,506,7,311,155,182,0,0,0.0638
22940,20250112,587,8,167,119,60,0,0,0.1362
22941,20240329,257,9,198,137,88,0,0,0.142
22942,20250530,164,4,235,40,134,0,0,0.1079
22943,20250521,714,9,468,137,166,0,1,-0.0068
22944,20251114,498,2,132,215,148,0,0,0.1189
22945,20241129,629,4,352,224,143,0,0,0.0309
22946,20250527,568,1,210,187,127,0,0,0.124
22947,20230320,22,3,25,30,179,1,0,0.0416
22948,20250917,484,7,228,204,163,0,0,0.1
22949,20250307,757,7,103,41,51,0,0,0.1048
22950,20251031,345,10,77,144,170,0,0,0.1222
22951,20260406,497,7,164,210,28,0,0,0.0788
22952,20260526,383,4,235,34,63,0,0,0.0971
22953,20231020,669,4,333,186,71,0,0,0.069
22954,20240502,483,2,150,246,90,0,0,0.0717
22955,20240731,377,8,105,72,84,0,0,0.127
22956,20240702,301,9,91,172,45,0,0,0.1119
22957,20250518,203,9,90,127,192,0,0,0.0878
22958,20241007,472,6,41,26,77,0,0,0.0723
22959,20240206,93,4,184,135,123,0,0,0.1461
22960,20230623,85,2,0,187,49,1,0,0.0521
22961,20240607,262,8,82,13,192,0,0,0.0294
22962,20260502,30,1,132,206,129,0,0,0.1352
22963,20240726,21,9,171,150,89,0,0,0.1471
22964,20250403,242,7,225,50,111,0,0,0.1197
22965,20230309,8,5,507,40,62,0,1,-0.054
22966,20250111,314,3,135,149,23,0,0,0.0802
22967,20231220,91,4,36,42,67,0,0,0.0832
22968,20260125,410,2,269,198,133,0,0,0.0971
22969,20251229,638,6,312,3,131,0,0,0.0237
22970,20240118,336,6,80,76,139,0,0,0.1291
22971,20231120,499,7,409,114,85,0,0,0.0184
22972,20240531,429,4,303,107,40,0,0,0.068
22973,20250313,459,9,168,154,158,0,0,0.1366
22974,20240410,337,1,356,244,158,0,0,0.0028
22975,20231222,339,4,113,139,190,0,0,0.1009
22976,20240206,625,10,275,57,59,0,0,0.087
22977,20251214,411,9,94,4,79,0,0,0.0724
22978,20230317,261,6,116,201,66,0,0,0.1137
22979,20240424,516,10,302,162,86,0,0,0.1014
22980,20230119,45,3,305,59,95,0,0,0.0865
22981,20251030,608,5,142,56,123,0,0,0.1387
22982,20260228,601,4,76,1,70,0,0,0.0556
22983,20230111,79,7,40,94,79,0,0,0.0977
22984,20241002,182,1,245,230,193,0,0,0.0266
22985,20250119,231,6,296,0,167,0,1,-0.0007
22986,20260624,75,1,121,103,70,0,0,0.1338
22987,20231112,46,3,224,21,43,0,0,0.0602
22988,20260422,547,7,191,4,189,0,0,0.0194
22989,20231219,644,1,206,14,193,0,0,0.0274
22990,20240921,180,3,180,133,147,0,0,0.1454
22991,20230503,710,6,100,74,100,0,0,0.1234
22992,20260605,150,3,134,63,181,0,0,0.1139
22993,20240923,408,9,126,84,24,0,0,0.0822
22994,20260405,53,3,0,13,196,1,1,-0.0165
22995,20230601,745,7,285,183,75,0,0,0.0967
22996,20250116,445,8,95,193,97,0,0,0.1239
22997,20240105,112,5,61,228,181,0,0,0.0681
22998,20260520,49,3,174,42,127,0,0,0.1276
22999,20230603,405,3,335,105,108,0,0,0.0716
23000,20250912,38,1,243,28,68,0,0,0.0865
23001,20240314,131,5,151,51,147,0,0,0.126
23002,20240713,522,5,286,137,115,0,0,0.108
23003,20231026,583,1,301,33,64,0,0,0.0652
23004,20251214,269,10,232,54,62,0,0,0.1116
23005,20251010,190,6,458,178,135,0,0,0.0018
23006,20250514,375,10,13,138,166,1,0,0.0785
23007,20240216,725,3,234,7,170,0,0,0.0401
23008,20240611,579,7,109,194,146,0,0,0.1263
23009,20230906,36,6,19,157,103,0,0,0.0945
23010,20251017,158,2,212,166,28,0,0,0.0832
23011,20230708,410,3,0,7,109,1,0,0.0277
23012,20240915,528,7,102,249,79,0,0,0.06
23013,20231010,773,2,421,213,75,0,1,-0.0028
23014,20240622,685,2,56,91,68,0,0,0.116
23015,20230915,212,1,93,243,181,0,0,0.0601
23016,20240623,726,9,53,68,138,0,0,0.115
23017,20250827,619,1,57,75,31,0,0,0.0868
23018,20230930,53,9,188,60,194,0,0,0.0725
23019,20240520,760,10,139,156,118,0,0,0.149
23020,20260325,383,9,159,203,122,0,0,0.1365
23021,20240911,710,8,89,18,159,0,0,0.0835
23022,20250306,515,9,196,103,55,0,0,0.125
23023,20251121,378,9,60,162,111,0,0,0.1233
23024,20230808,551,2,143,144,109,0,0,0.1469
23025,20240127,58,8,103,30,175,0,0,0.0911
23026,20230127,731,9,255,79,113,0,0,0.1106
23027,20260115,777,5,90,69,199,0,0,0.0543
23028,20251005,122,1,190,24,127,0,0,0.1077
23029,20260429,443,7,290,107,130,0,0,0.1001
23030,20240918,137,5,200,86,68,0,0,0.1222
23031,20250818,773,7,174,74,123,0,0,0.1439
23032,20230321,521,2,182,138,22,0,0,0.0802
23033,20260215,440,9,0,85,57,1,0,0.0675
23034,20250629,308,8,96,225,163,0,0,0.1002
23035,20231120,302,8,151,94,175,0,0,0.1303
23036,20231124,757,5,156,71,22,0,0,0.0744
23037,20240119,535,1,105,8,156,0,0,0.0658
23038,20230212,612,3,84,0,63,0,0,0.0497
23039,20260327,405,5,211,201,142,0,0,0.1113
23040,20260122,199,9,178,208,47,0,0,0.1054
23041,20250115,720,3,104,63,142,0,0,0.1196
23042,20241104,230,1,303,61,185,0,0,0.0486
23043,20260511,587,5,460,134,123,0,0,0.0011
23044,20250930,359,10,147,208,64,0,0,0.1159
23045,20230119,374,8,150,48,158,0,0,0.1217
23046,20231106,511,9,112,195,81,0,0,0.1244
23047,20230706,560,7,241,108,170,0,0,0.1088
23048,20240106,232,1,192,9,181,0,0,0.0463
23049,20250228,58,6,138,59,160,0,0,0.1245
23050,20250713,280,1,314,141,69,0,0,0.0884
23051,20240909,397,8,168,110,88,0,0,0.1431
23052,20250704,250,6,214,20,62,0,0,0.0868
23053,20240625,39,8,67,222,175,0,0,0.0875
23054,20260622,222,1,45,246,164,0,0,0.0401
23055,20250614,503,5,373,24,182,0,1,-0.0005
23056,20240207,126,2,222,142,131,0,0,0.1339
23057,20250116,134,7,414,172,60,0,0,0.0172
23058,20260623,568,4,134,16,78,0,0,0.1007
23059,20250720,246,3,130,240,43,0,0,0.0629
23060,20241118,198,10,0,63,180,1,0,0.0465
23061,20250125,669,5,119,3,95,0,0,0.0764
23062,20260423,291,8,395,99,110,0,0,0.0321
23063,20241206,169,2,180,171,51,0,0,0.1291
23064,20251213,379,7,161,181,193,0,0,0.0798
23065,20241112,137,1,138,205,23,0,0,0.0644
23066,20251030,4,8,136,44,127,0,0,0.1284
23067,20250402,224,3,107,155,143,0,0,0.1409
23068,20250905,265,7,141,240,133,0,0,0.0957
23069,20240529,428,1,163,60,85,0,0,0.1308
23070,20241212,251,5,156,157,73,0,0,0.1418
23071,20251117,769,1,74,71,102,0,0,0.1221
23072,20250915,22,10,298,75,140,0,0,0.09
23073,20230202,341,3,212,58,61,0,0,0.1158
23074,20260301,333,9,55,166,70,0,0,0.1153
23075,20240125,252,9,46,183,41,0,0,0.0861
23076,20250609,119,3,171,129,159,0,0,0.1418
23077,20231026,513,4,63,39,149,0,0,0.0926
23078,20230917,46,7,70,177,172,0,0,0.1147
23079,20230206,788,1,166,28,92,0,0,0.1143
23080,20230612,537,2,193,228,57,0,0,0.0878
23081,20230501,578,7,287,226,153,0,0,0.0644
23082,20250922,444,9,334,49,37,0,0,0.0382
23083,20250624,228,9,316,238,64,0,0,0.0297
23084,20240607,476,4,126,245,152,0,0,0.0726
23085,20260615,718,9,59,149,37,0,0,0.0981
23086,20240918,15,7,35,201,103,0,0,0.0937
23087,20230501,742,6,164,107,24,0,0,0.0839
23088,20230417,206,6,95,243,199,0,1,-0.001
23089,20250526,477,7,289,121,140,0,0,0.1008
23090,20241111,101,7,68,40,175,0,0,0.0838
23091,20230806,78,7,134,31,138,0,0,0.1185
23092,20260625,293,2,287,230,82,0,0,0.0594
23093,20240630,528,3,0,151,93,1,0,0.0805
23094,20251002,327,7,291,39,79,0,0,0.0812
23095,20230223,442,1,359,21,194,0,1,-0.0174
23096,20230513,770,1,100,52,59,0,0,0.1157
23097,20260415,664,7,587,173,74,0,1,-0.0642
23098,20240630,479,8,98,38,29,0,0,0.0704
23099,20250314,228,8,158,100,105,0,0,0.143
23100,20250105,216,3,135,212,66,0,0,0.1109
23101,20240417,270,6,194,200,178,0,0,0.1056
23102,20231118,389,2,287,60,139,0,0,0.0851
23103,20240502,476,1,358,204,39,0,0,0.0197
23104,20241121,536,6,246,159,143,0,0,0.1216
23105,20231009,201,6,157,106,183,0,0,0.1165
23106,20240121,609,6,139,146,156,0,0,0.1351
23107,20230209,727,5,147,136,69,0,0,0.1427
23108,20230718,771,10,191,142,162,0,0,0.1317
23109,20240319,229,3,137,217,143,0,0,0.1141
23110,20251101,303,1,131,207,58,0,0,0.1154
23111,20240124,455,8,122,145,89,0,0,0.148
23112,20230512,427,7,90,224,58,0,0,0.0961
23113,20240303,543,6,244,30,96,0,0,0.0963
23114,20250811,558,9,86,169,138,0,0,0.1356
23115,20240115,768,9,299,150,142,0,0,0.0974
23116,20241229,366,8,93,91,95,0,0,0.1289
23117,20230508,328,3,104,153,75,0,0,0.1326
23118,20240322,44,9,333,17,193,0,1,-0.0126
23119,20250125,548,10,149,229,74,0,0,0.0976
23120,20250204,261,6,81,127,159,0,0,0.1293
23121,20240521,8,8,113,67,43,0,0,0.1118
23122,20260207,388,5,119,91,125,0,0,0.1416
23123,20260122,504,10,268,83,192,0,0,0.0562
23124,20251031,220,6,147,194,109,0,0,0.1339
23125,20240416,80,9,172,25,177,0,0,0.086
23126,20230217,192,10,99,151,146,0,0,0.1383
23127,20240903,40,9,181,237,53,0,0,0.0804
23128,20230316,293,3,269,39,101,0,0,0.0932
23129,20251110,19,3,332,205,161,0,0,0.0495
23130,20241003,740,1,72,146,28,0,0,0.0817
23131,20250914,568,4,439,134,136,0,0,0.0182
23132,20230519,54,2,0,189,198,1,0,0.004
23133,20260327,279,5,269,188,169,0,0,0.0812
23134,20230301,505,8,142,34,97,0,0,0.1214
23135,20260130,202,3,133,188,140,0,0,0.1318
23136,20240709,122,3,201,40,199,0,0,0.0365
23137,20251213,554,5,108,48,56,0,0,0.1147
23138,20250507,176,6,193,126,189,0,0,0.0976
23139,20230311,614,2,146,55,146,0,0,0.1258
23140,20260307,234,6,228,28,161,0,0,0.086
23141,20230307,530,3,126,144,63,0,0,0.1357
23142,20231009,207,3,182,187,159,0,0,0.123
23143,20231212,369,7,51,174,99,0,0,0.117
23144,20260501,592,3,149,237,119,0,0,0.1025
23145,20250326,169,9,240,59,175,0,0,0.0911
23146,20240129,14,8,271,229,135,0,0,0.0716
23147,20231102,633,7,102,201,39,0,0,0.0983
23148,20260614,338,7,121,174,84,0,0,0.1387
23149,20240709,447,1,347,162,147,0,0,0.0631
23150,20241127,695,10,55,138,132,0,0,0.1258
23151,20250707,446,7,228,146,190,0,0,0.0812
23152,20251002,132,3,58,41,179,0,0,0.0719
23153,20241020,269,4,375,138,141,0,0,0.0579
23154,20231108,229,2,333,120,57,0,0,0.072
23155,20240118,638,3,114,76,99,0,0,0.1282
23156,20241218,169,2,87,48,183,0,0,0.087
23157,20230302,436,7,116,5,197,0,0,0.0114
23158,20260307,640,2,197,111,147,0,0,0.1361
23159,20240509,366,4,90,83,107,0,0,0.1262
23160,20230911,787,2,131,56,90,0,0,0.1331
23161,20231008,293,1,158,147,199,0,0,0.0598
23162,20240626,545,1,132,132,30,0,0,0.1096
23163,20260430,113,1,368,219,125,0,0,0.0356
23164,20240917,309,9,297,132,108,0,0,0.1039
23165,20260330,565,4,52,175,178,0,0,0.0994
23166,20240113,421,7,135,209,102,0,0,0.1282
23167,20251221,63,7,193,134,144,0,0,0.1372
23168,20230417,398,5,280,91,34,0,0,0.0622
23169,20230108,167,10,385,142,184,0,0,0.0205
23170,20240903,96,5,0,67,176,1,0,0.0558
23171,20230627,509,3,363,144,80,0,0,0.0496
23172,20230509,266,9,168,157,110,0,0,0.1473
23173,20250112,416,1,174,11,68,0,0,0.0861
23174,20231211,38,10,87,30,160,0,0,0.0954
23175,20250518,144,9,166,218,20,0,0,0.0383
23176,20241106,505,8,425,58,26,0,1,-0.0282
23177,20241102,164,10,61,32,65,0,0,0.0904
23178,20260309,233,5,246,15,71,0,0,0.0775
23179,20230811,176,6,369,110,37,0,0,0.0281
23180,20260203,441,8,327,181,165,0,0,0.0631
23181,20231029,772,10,96,60,31,0,0,0.0885
23182,20250912,467,6,146,209,106,0,0,0.1316
23183,20250208,399,3,80,10,162,0,0,0.0642
23184,20240420,346,10,156,95,96,0,0,0.1353
23185,20240311,89,8,172,82,120,0,0,0.1421
23186,20241230,542,2,125,119,29,0,0,0.097
